,id,ret
201,6C405828-8A9F-487C-A207-B3DF2BCF5E60,0
203,00E140C2-F1AC-45D7-9D91-8447B80801A0,0
204,DF84217F-E127-456A-B555-FFD206F07E19,0
205,202761AE-3502-488A-9E1D-231102857860,1
208,DB56FEED-AACD-41D3-9642-332C6E1A365B,0
209,535D2CFD-09C1-49CB-A270-BDFA2B6B0460,0
211,63108E74-8D5D-4E8F-9B2C-31C363626678,1
213,67D53248-95CC-4ED5-9F1D-A929A2F20AB8,1
214,E2F232ED-AAFD-4B8D-84ED-648CAB6764F1,1
217,9621F83D-5936-430A-B8D5-155B79464F8D,0
218,9B863AA1-A4F0-4ECC-AF30-F14AE98AC0E2,0
219,22EA3F73-5C80-42E5-8908-DC0F2C91659C,1
220,6F510C44-F8BD-46A1-BFC4-D080253068E3,0
222,B26CFB98-7401-40B4-A964-B7B042FCF569,1
223,33272025-0D1B-4E2F-9BE1-CA4A70B172A6,0
224,552D7A90-5CDE-489F-B7AF-C1BE152A21B0,1
225,6C555222-8574-4336-969A-523D0C21F922,1
227,B8C8C5F2-B73C-42F3-8251-73ABE7827E77,1
228,FAD49738-F807-4265-9EF1-492467AAF012,1
229,EA89F290-724B-46B0-8949-8795F0395FBB,1
230,63FC814D-3ED2-45A0-860E-8B7A684262FA,0
231,D8E7226C-8D9C-4CE3-BB15-1925004F3799,0
234,4CE81E81-9201-4773-A159-C91E6CD36191,1
235,6080C6D5-AAA3-4626-AB02-834CBE66B677,0
237,7C962B6F-AA46-4A18-AB1C-A680C0B3A8EC,1
238,15A2F533-5E76-4CB4-B71A-C3EEAF1629D1,1
239,632651DE-DD32-4451-A244-20C412982672,0
241,67C71997-F365-407D-B6D5-BCD6BC4D3057,0
243,2F5070F9-06A0-4001-8128-79C8B1F45536,0
245,36D05703-861E-49A1-96CF-ABC0843D0ACE,0
246,EA67BAA7-BED9-4457-AAB8-0002C03168A5,1
247,8A158D45-1397-48C9-ABF1-8A1BDE7A1399,0
249,AFAAFCBD-E333-437D-A055-4C3C254F3016,0
250,C8D8CBAE-11A4-46F9-B453-0385F12C9B9E,1
251,B92E89DB-0C51-4A11-A09A-D320FC9345DD,0
252,CCEAD206-E249-4333-9F4D-8618EAD2465D,0
255,016DA502-76EA-4EB1-8F2D-C1F22B7261A0,0
256,E1AD4328-700C-4CB4-A126-1D7C688688A2,1
257,1BBDA7D8-778E-401B-AEF2-AF7ACE63B243,0
258,8BB3F8D8-353C-4007-85A4-CE0174E1909F,0
259,68B70F81-94DB-4C98-9222-9A1093C881BE,1
262,9F05E8CC-7638-4927-9536-DF2D38105271,0
263,F0B3C8CB-1F43-4988-A5A7-8ECE81C962C6,1
264,08D913EF-F97E-4B89-AD23-C068EB2889B8,1
266,6833F826-E2AE-48EC-85DF-17C34F5E1881,1
267,67959842-BAC3-4FEB-BC3A-9B4A7B4B360B,1
268,8E457529-08CE-4EC7-A83B-7C6CD2EFE5B8,0
270,60C2FEF0-AA1B-4B6E-AB32-7E70313B3E18,0
271,09B456C9-DF2A-4768-B200-2B4B688075D3,0
272,FCC929C9-BE89-4BE1-B709-DA452C65B0B3,0
274,EA739B5A-43AB-45DC-8459-2B587F6C58E3,1
280,C3FF747B-D979-4286-881A-BB58AE385CE1,0
281,41DDC4F8-D3B8-45CB-83A8-2C779AFA4EEB,0
282,08E58DBD-F3CC-4F82-8647-91D461A504FF,0
284,4A0C2599-9877-417D-B151-2A002376C0CA,0
285,4F9DDC8C-AC8E-4AE9-A2E9-827785A522D3,0
286,31690CF9-5C8E-4E3D-A73C-7C0D59230BA8,1
287,85A50BA6-ADF2-4D15-8BC1-BF13BF805881,0
288,B911F18F-31CA-49E0-BA49-5B912792D9E3,0
289,0639A4A3-104E-468F-8159-769DCEC439A9,1
293,0BFE4F3F-E2C9-409D-87F6-107707DBFD20,1
294,5923F48D-0ACC-40F0-AB4E-C363F3C8A30A,1
295,9DD98D04-C69D-4432-B331-4737C0D500DF,0
296,E7BF24E5-BE49-4316-98EF-CEBA82AC493D,1
298,E94218F0-2104-4208-8E32-A9398B4A2CAC,0
299,10189AF0-7D98-4CC9-BCDB-8E896E86E145,1
300,40CE2FC1-14E1-4CFB-A9A4-881030975FE4,1
301,450FB7C1-A70D-40B7-8585-58E67BE44C69,0
303,8F328856-5E59-4CDE-A08C-E77B82A9D26A,1
304,4A20008E-69E4-4459-AC50-BF0C7AE5B151,0
306,FF98E554-532D-4FC0-99B5-979D40D6E7DF,1
307,0137510F-7BE6-484E-B2D7-6F9517502834,1
308,B1A2DAF1-FDB9-4AD6-8FF0-2399844BC013,0
309,68BBFDFA-66B2-4BB2-9D41-880FEA6FF441,0
311,49C9657D-2BE5-48D3-9A48-B4E615163DA3,0
312,23342CA2-FFF1-41F8-AFC4-C00DB5DA4052,1
313,7906EF24-39D1-4661-8CCE-DB46803F308A,0
314,11C9337C-6CBD-4228-8AFF-C99A4BFA8704,1
315,64A6C05B-2523-46F5-8C68-7A2DCB69E7FE,0
316,FF62FECC-3D63-42FB-8629-FF556E18B950,0
317,D2A1D2B8-EF50-425B-8594-EE81535E69FA,1
318,5448415D-C6C4-44C4-829E-FDCE9E1E1B0A,0
319,A7D1E6C6-0B8B-4AF1-AE41-6E925DE7AD48,0
320,E3B49454-1119-4ECD-BB65-213102D58134,1
321,5D3F4788-8E6B-4048-93CE-D4EDCE6D9DF1,0
325,8BBFBB04-07D8-4404-AA1D-81166B4F2404,1
326,D4F81EE4-C0EB-4CEA-98B6-1A97C67EDE4C,1
327,C9D7D524-3D1C-4F04-9104-851DB539F94C,1
328,2615A1BA-DDCD-4B43-9FDD-37B9FF146936,1
329,8297D415-49FD-4080-A46C-0C2197CF53DF,1
330,C3D74B6C-8270-4FB9-80FA-20C8710B77C7,0
332,D9053F0E-81FF-4694-B8ED-3D18576F1A69,0
333,C8754A0A-8C87-49B0-A587-FE565EA2DCCF,0
334,3D94B072-BB7A-41F1-936B-4B40E3E41A12,0
335,56DECBF5-EAC9-4C63-815E-C471B519714C,0
336,C677A5FA-17A2-46B7-AE2B-E775CE599371,0
337,E7ABC3C6-BE94-479B-8E86-6454DCD99C91,0
338,37231AEA-42CB-4E1A-BEFC-3564764B80EC,0
340,AF50FF5A-079B-41AC-B31C-255BD7B92A76,1
343,ED8AC688-9802-41F8-BBFA-14A94BAA4B44,0
346,0AD4DB18-F1BD-404C-A522-15CEB5FBD679,0
347,39A58F1B-B5B4-481C-AC91-E11A01BE9F6A,1
348,CFAC715B-B456-4A81-A45E-85F7FA8A0637,1
349,7C707B64-B5CE-4B06-AE32-EF8EF35E319F,0
350,042F7830-EDC9-44A5-AB04-5A043FD1EB40,1
353,E25CC2C7-3507-4ACC-91B7-E978932C40C6,0
354,8B4E1D18-D967-44D1-848E-59BF1367A4C8,0
355,0B878833-39DE-45EF-A425-05EC05BA9F71,1
356,8022BFC0-0000-4F67-9D70-8D04DE3D880E,1
358,3DA66CE8-FD9E-4DBA-B6BF-9BBD697CD6B4,0
360,516A36C2-87DB-465A-9FC1-BBD389EF3068,0
361,934EFA0B-24F3-4921-B8A5-1E6DAACAEDA7,0
362,04FAA1E7-4F58-4B94-89C9-DAA8A5C7E2BB,1
363,41B25D10-7CF6-4F77-888A-246C26D184FD,0
364,527C7E44-2F5F-48B5-93BB-CD48BF93FCFE,0
366,293DB496-83D5-4154-AED2-5150FCF82F35,1
367,DD4ECEFC-D057-4A30-A709-D00BDA1BA54A,1
371,D969D6E2-CC91-4969-85D1-2008A6EAB30E,0
372,76253A73-5E69-46EB-9C83-323A784E6E22,1
373,95AF08B1-4A24-46E6-9C18-60AF549DCB12,1
374,793265A8-B38B-41FC-BDA0-1D7BE781C27D,0
377,28500FC1-026A-4DDB-9D99-60E5B0094F70,1
378,073104A8-D7E3-4D62-B8DC-6A555A3EE88D,0
379,E906EC5A-3012-4A62-81CC-08B32314AC8D,0
381,74B18F05-D210-41D3-83CF-A8FDA8ED168D,0
382,98DF61E1-86CB-48F6-B5F9-4117593F1EA9,0
383,D9BCEFE8-F0B2-4B64-BB64-CCC0DF501AAA,0
384,10A4AB55-54F2-403E-BC11-E2BA06D8851B,0
385,AD6ABD78-7904-4325-93B8-B04B8F0F1E4E,0
386,3D378B50-D419-43E8-9C13-425D257CA66A,0
387,9D96E02F-1750-4CF1-B2C2-C0E203376AAB,1
388,E49F3558-11F5-42E0-B4BA-34FC85016B6A,1
389,9F9A4664-1372-4187-838A-D506421F477E,1
390,71F74828-69EA-4A97-B172-FC3539CD7390,0
392,19FB81F5-DDF8-4759-944B-8D654E31A826,0
393,601C8030-BECF-49B1-86D6-9B8145584F29,0
394,7EC9C69B-19C6-4426-909C-016B8A50420C,1
395,E91D0F1C-3232-4577-A54A-E6660628AD48,0
396,C799980C-FA8F-4C5C-9C68-3DACC4ED960E,1
397,42E3AB33-23FC-4003-A66D-F72CB6A0FD0B,0
398,7AD47ACE-1D0A-4BB3-A18E-3D6F1323DEAF,1
400,59F66F67-B10D-44CB-8272-65914DBA4605,0
401,B07FF24A-1048-484F-B446-DD02E6AA1EF3,1
404,0FFE24E0-74A9-4A8D-B689-859D5CF81FB7,1
409,83822A74-C535-4F70-AD2B-2C17184C259E,1
411,2C69613B-23DC-458F-B15F-70D3E8F1B334,1
412,DB560B5C-6A17-457F-B5CD-F83AB1FC36ED,1
413,118B37B3-FD54-4063-99E2-69116CDC84F2,0
414,E23450DD-E5D2-48D9-A358-941E92423996,0
416,B3F71549-CFE3-4FDD-B61A-3A1D2CF9672A,0
417,452FEAD2-49A4-412B-ACE5-F87C0F6BD03A,0
418,EC66B214-8279-4483-B98D-10F7E82C20CD,0
419,75865E07-E3E2-43AD-B94E-9441A1893CAE,1
421,07A6B805-7A15-43FB-98A1-67391F96B67E,1
424,60C3A87C-035A-4DB3-B1C2-2F654C51A1CC,0
425,931CDEFC-57C7-4E70-80D7-05DD5FAA993B,0
430,E33743F0-567B-4E58-885F-2E207451B407,0
431,7C785C8B-B06F-4A10-931A-B7E9974F74B4,0
433,CA388002-A24E-46DE-B76D-88F9F3DB028A,0
434,76E1FD94-CCE2-4D10-80E2-B8E75BE387D5,0
435,40E3AD04-7B78-4AC6-AD79-A4CB772CA191,0
436,76C19507-3F31-4B7F-971B-92A4B92A619D,1
437,27DA9913-08BB-44C8-A8E2-115B5FD4B235,1
438,2C7F5967-32B6-467D-9AF3-91FD3AE6A71B,1
439,94057A85-BFAE-406C-B7C2-57138BAFEDB6,1
440,F0C10F64-A6F8-4DF4-9F7A-A1ABCC180952,0
443,C60E2AC3-74C5-40C8-9E06-4393683E7E2B,1
444,00C7F987-4745-4762-9731-D6D0FE1617B4,1
445,E7F8573D-DFEC-4016-B732-0A1CB7771F64,1
446,F39761E3-A496-4086-BAB3-276B86AE47F2,0
447,0A66910A-635A-4957-A26F-EB079DFB9E30,0
451,6F183894-E896-4D1F-A8C9-18188B5D82C7,0
454,4E60F1E1-1430-4E43-8072-87FFA9E7A28C,0
456,4F53D348-B823-46C0-863A-A491A5FC9022,0
458,77F45873-F11E-481C-B90C-9200159476CA,0
460,FBD35B30-9708-4BF2-8A79-CA9DA679FA17,0
462,CDE11007-C8DE-4B23-8CEE-6711B6DE025B,0
463,4C060887-B0F9-4C80-B00D-DE6E7CDCAB13,0
464,53FEE3F1-A2CC-42A1-879B-FB01E26A6BDC,1
465,D86784DE-E554-47FA-BAFE-1A2E041C6FE1,1
466,05806E2E-B6CD-4447-AF5A-3ECA9C492D9A,0
467,04683D7C-AB0D-494F-B134-FB20C95C4D1C,1
468,BDB1EBD2-25D4-4D94-B39D-EEEC5C90D308,0
469,D36CE77F-E281-4015-A132-A94271BE5A96,0
470,AA72743A-AAB8-4635-BAAE-2738386A9641,0
473,10C6844D-329F-4671-94E9-534A3622A041,1
474,196FC6B9-7631-4418-88E5-7DDCEF3491CF,1
475,B30CF1F9-8EA9-48FD-8861-2E7B92726F9A,0
476,7C3947C9-847C-42E3-AE72-2463934FF9B3,1
477,B7F12DCB-85C1-46AE-98E3-28B53D363AC6,0
478,1D65DC3B-CB19-4686-9F16-ACD7CF2E56D8,1
479,77CE64FE-0719-4D21-8FF6-225A79A820B4,0
480,1B06B531-B47A-44B8-8AF0-EFEC7AF1D5A5,1
481,95B6962C-B5F4-4A0E-A437-BBE81F6A1C08,0
482,F3F91A14-38A0-427F-8B6D-0F76E17CE0D2,0
483,77068532-FBF6-4A09-843E-4AB63B0ED41A,0
484,5704CD06-B7DE-4D98-810F-EF4E4F82C670,1
488,C85D62C7-C6E3-4E50-94AF-92A4BEC298BE,0
490,765B9014-A230-42A8-83A8-009CA0E8812F,0
492,95AC21DD-CCB0-4929-BE3B-293736E77CF6,0
496,867C3A20-20CF-4369-803F-288EAAEF0185,1
497,A36C8712-E973-445F-BBD1-18743C4A22D9,1
500,9311D484-86DE-438D-B49C-460AE28B0A5A,0
504,5E8A4839-3098-4F4F-A42D-EB9B88075C2F,1
506,1260CED5-C2F9-426F-89FB-ADF1A3727532,1
508,3F746D8C-44F2-49F1-8471-B8D31699A46C,1
509,49F02856-089C-45FC-9B4A-4F512CE9579F,1
511,7FD3E240-4476-4C6F-8F67-493798C9E458,0
512,89135E27-119F-49B3-84CD-8DDA718DAF16,1
513,313D808C-D505-414D-BB44-AF66696555A7,0
514,3E0E47D8-B398-4A3C-A95D-70A8C8D6DFF2,1
516,C9A0E22D-2DD3-41EB-BD8E-1B28BB6BB510,0
517,ED3467A8-C4FA-4DDB-89C6-725B4A493445,0
518,A9BE72A6-6C17-4570-9883-E03D91636D26,0
519,C8A45AAA-79CD-4912-A26E-B2ACF21C9420,0
520,093B37F9-4537-49D1-A19C-54DEBFA7312D,0
521,7A7E502D-C54D-4E5F-9856-78596D5A1FD9,0
522,39DE1912-B99D-4A29-AFEE-FB814AEBDB79,0
524,E73ECD38-5EF6-419D-8F2D-580CE6A108D7,1
526,819C4630-8CF7-44A4-A039-576B668136EA,1
528,9CC5160B-6C75-449A-B16F-0A0C4F86C1C4,0
529,62D2E367-3C05-4783-9CAD-A7746D0F8284,0
531,769C8C21-5EB4-4E6A-93E2-1E9DF5F7AE61,1
532,23F6DB83-83BB-4C8B-9296-8E6510A2247C,0
533,00FE078C-5319-4AF4-B053-E2192645AD8E,0
535,D6BA3320-CE9A-4446-B0F7-854601397B61,0
537,AB2B1C8D-4ADA-470B-B86B-B8A17F031EF3,0
541,16796954-4F1E-4206-9947-A262C8336BF5,1
542,B6C8EDCC-B684-4B81-9A57-E2481F38CAAA,0
543,7BD4AD85-3CDC-446A-BFCB-44BA0AC0E1E8,0
544,54D578F6-50DE-44E7-9E0C-EDC0883D9289,0
546,654CDF41-E3C3-4F59-97A5-01A405963A22,0
548,9AB41FF8-0B1B-40C2-BD31-36DFCC7FF150,0
551,8102715B-4355-427B-B468-0ECC80D54B6A,0
552,3E6576FF-C9B0-47C6-B610-F8787D7FFAF3,1
557,B97950C2-4E50-48A0-88AB-D78F2AD6DC04,0
558,95D69F25-5607-4561-B4DE-D022919AB690,0
559,CD03F705-A8CD-4638-A909-694EDBB280AF,1
560,83DC6F63-4BF2-4FC8-8ACC-7D2DD0EAC5AA,1
561,55491682-7247-4380-A232-6EE96156CF3A,0
562,00F819BE-07CA-437F-B9AC-3FCCE7AEE1C3,0
563,BBFD1A57-D4F0-406E-BD16-3B3F964DE720,1
564,C1E0220B-53D7-46E2-8FFF-C83FF4BC032F,1
566,33B7221B-4AF8-4C2F-AF6B-4F606F7A028D,0
567,E2F2C3C8-E110-43E1-BBCA-76E4168E57D6,1
568,2A56875A-7CE9-4963-B955-14478A48C3B4,1
569,286F3D45-E2AD-452E-ACA7-7426B8C70B1A,0
570,8B0F4859-67A4-4C91-8958-26375DD0E93D,0
571,65410DAE-2684-4765-B87B-FE9E56B0E09C,0
572,83483964-89C3-4BDE-8DE5-48CB04B48B7D,0
573,77B37A81-0DD8-4657-8FF3-541B20EB4B4A,0
574,A9FEA017-24BF-4F55-8F2B-84A356C93D09,0
575,2FBB92CD-B304-4D35-BF73-2BE1C0A3BF89,0
576,4F795372-63BA-4CA7-9BAD-F061D468FA1E,0
577,78C5E31F-A454-4596-91E9-6C02A0E2566E,0
578,CB8A508F-021C-4F0E-88F7-888D1FFC9C43,1
580,470CBEDE-C94D-44BB-872E-1305DC6938C6,0
581,09F121AA-3B32-4AAF-B9AA-98404741AB58,1
583,8ACD2D2F-A9A0-499E-958C-A3C4B2E2D784,0
584,0EAF7089-E4D6-44D1-9EC9-62DD5AF5DA5D,0
586,9BF1A06A-F2FB-421E-AE73-D394F09934A5,0
587,AE022F5D-0494-4F5E-A680-06854E718673,0
590,45E2DBA9-C6D1-4B30-9CB9-CFC393287935,0
591,B500FF43-2B0A-4D4B-AFA9-E200986C01DD,1
593,FFF04D80-47FC-4F9B-A752-350DD76E807B,0
594,B4678107-BBE0-4DB4-8E52-0E02FFD7E17B,0
596,E8DE70B9-2C02-4EC3-990C-810D77589F52,1
597,E7896260-3E55-4165-8C10-C5B00B421353,1
599,855C717B-54B7-46A5-AC9C-FF339FC450DB,1
600,D031C4FB-7C54-4BF4-8738-49CC0718D22F,0
601,385B4728-48DA-4371-81C8-6BD45F6D5B3E,1
602,E3FE46C6-4449-4351-9137-D80997C16BBE,0
603,36268FD5-6AED-4532-9B85-89196BBC2536,1
604,923BA170-1B71-4BD5-89BF-934AE8AE762C,1
606,16BB773E-0ECD-4B9F-A56A-F07F87864B14,0
608,A751EB45-DA69-407C-967F-F5430E842E12,0
609,515F7059-E15C-400C-AC93-A37EA0B6697D,0
610,AC5DF5DF-F2B9-4AE4-8121-06FEFD472E20,1
611,59083EF5-BE27-4C59-B1DD-AA320DAE50C2,1
613,77DFDF4F-505A-49C2-850E-9F1B47078D4E,0
614,B943E934-9B8A-40B1-BC70-7DB77CF991B6,0
618,82D65E19-91F1-410D-AEE6-ABEE054BC901,0
619,D79047F7-FEBF-4401-87F7-A067529D1237,0
621,800D0981-9036-47C3-AE47-420F9C81E66D,0
622,32F7A04F-7F69-47BF-A191-887AD006DE57,1
624,89F2E447-2035-4BFA-B0F1-C1E7CC1C52AA,1
627,A063A3FF-637E-4163-9D25-569A09000063,1
629,2E18938B-119C-4DD9-8E88-59F854B7D8C5,1
630,90C69FF0-762A-4F5A-8501-10255A91728A,0
631,CDF9E92F-BC64-4028-B1B3-FB4A37CF74F0,1
633,A2EA3D73-4426-4C94-AA26-3C97EAF1386E,1
634,F12A5497-DC10-4A6F-A7BB-EF85EDBA7F2C,0
635,3B875D8A-3046-4C77-ACC5-AB37161F2CE7,1
636,CD64490A-67E1-4C7C-ACD8-FFF6A7B9E879,0
637,B30FE3FC-DD02-4783-845F-683029AB6C0D,1
639,89CFB61D-1FA7-4347-806C-8B69D2D35B11,0
640,0BBCF5DD-4C6B-4FB2-9D2C-2DDA5911F7DB,1
642,09F9768F-530C-4C3F-888A-44E3970604F3,1
644,F5B8D55B-1FE9-443F-9091-D48CDB136068,1
649,A180D10C-52CD-401F-9A97-A13C266C4330,0
650,4104295A-307A-4DB6-9BBD-6672B02C09A1,0
652,C8E0EE53-B71E-4166-974E-2537AE5BE30A,0
655,61FE656A-CF0B-4D6E-A629-F028D81F0025,0
656,4C463A8E-9583-4186-8DE2-EBD122F00F74,0
657,CC4A716A-1EDB-4375-B96A-99FAE9D2A014,0
658,53BB120F-28D7-4C43-BDE1-4A736AD5A908,0
660,82059C3C-26C6-458E-B6C4-BE7DE2350820,1
