,id,ret
58,9C50A5A2-D89E-4578-A746-74C7938F0473,1
60,D7AAE730-9366-4650-9A36-DBF42BF37835,1
61,2262A5FD-33E4-45F7-8225-FA6ADB47C880,0
63,8D3BF91D-FA60-461B-A980-B863F32128C8,0
64,3A7404BA-82A9-487A-876B-0DEE44C6E6AC,0
65,C7AB19E4-79A2-4353-8F3C-993951642545,1
67,42DEB7B8-BF1E-4865-81B9-A54A10BFFFBC,1
68,AA668F58-C70B-4555-AF94-F8A30988369D,0
70,ABAF76F1-98A2-43CD-AF2E-EE947F48EF1A,1
71,FAA6505C-A972-49A2-A379-CE03ACBBD965,1
72,5CD30ECE-B486-436D-A15A-DAFAAD5C7001,0
73,88BA072E-80A6-40B0-A6C2-E6483DC6D4C7,1
74,C8148C93-5892-45AA-884F-64E2745F8C3B,1
76,D82D6979-69FD-48E4-B2D7-8EECDF66C9E4,1
77,4D9C3F6A-DAE5-4EC9-A7E4-31F20E175DED,0
79,E2E8052F-5EBF-4C66-9C73-5800F6FEBE9F,0
80,7EAFCBA0-38E7-4267-AC95-F00783D43C1C,1
82,58BDFE7A-A4FB-4755-9680-4A49968EEBC6,0
84,70EEBD65-E657-4FBF-9D46-088F140F03DD,1
86,D72221DC-D67F-4A49-B5E5-883E2BA49B46,0
89,F237E765-F9F1-4301-9F38-9CE1A622B11D,1
92,DD59C612-4132-45A8-9156-9EDF04EAC70D,0
94,46F505E1-553F-4381-AEDD-5A5F4A200960,0
95,8BAB86F5-DA6A-4EAC-8918-D90487E5E93C,1
98,DE15BFAE-4FE5-49D7-8023-4A193146373A,0
99,CA41D2B0-6813-4C01-9F8C-F228C0BF3EE0,1
100,16578B3A-1B23-4650-9106-849227FFA88F,0
101,49BC338A-BA87-4448-B582-AED616974FD1,1
104,522BB57E-B6EB-4BCE-A469-6BF7EB81E9E6,0
105,8D87F9C3-756F-42EC-B35A-C59A9A607AEC,0
106,4630F439-B8E4-4DE8-8C23-443FCDDA2743,0
108,4BF40B59-1AD3-49E3-A18E-BC8CBEB3782F,1
109,79CC860E-42CA-406C-8BD9-7409F9C6B12F,0
112,19A8B647-DE42-4B4E-AE0D-EE8CE64C33D9,1
113,3FAD4E6C-D386-4659-8A18-FC3F2D078960,0
114,E6C32D27-178F-4B5E-B7F9-FB1F396D3953,0
115,2666F697-B41A-42BF-AA20-4C271D16D032,0
116,EBF142C1-7007-4CFE-80FE-C4016439885D,1
117,DF8C1FE5-F253-447E-9130-85A599094E66,0
119,B9EEC3E7-7F38-449C-899A-43D0B46DE1B1,1
122,C421D40F-E510-4BE0-B8BB-D086F7951DCF,0
123,919555AF-03E5-4C5B-9D44-EC18B31E9AF6,1
124,4A3F02BD-2E3E-45CA-845E-909C8B577B12,0
125,9888502E-492C-4EB3-9A7C-2D7868A1EE73,0
126,02874BE5-E3CF-4D89-9ABA-439B734EAFBF,1
127,E34E6A4F-2FE0-43DD-8060-239D9FD426DA,0
129,3108F318-0FF3-4D3F-AD72-87A72539E649,1
130,4FA34EA4-9A94-4BB5-8151-144D1A0C2C56,0
132,1F2991E2-D5AE-40D6-B34D-C51481BB4207,0
133,6FA1C8B7-38F7-4F33-804A-1E8119E129E5,0
134,B0858A57-B6EA-405F-A8CF-D820FFBFC616,0
135,B8F1E9F2-9AB4-41D8-86AA-ABE04C8F9891,1
136,24DAA269-80F8-4FA0-A095-14E7C0761F49,0
138,E6B021D4-C40F-44B0-9FE8-E808EAD9FCA1,1
139,D2DF8274-A36A-4283-8BA5-B9D234AF3522,0
140,A6F7E34F-AF5B-472C-AFB6-061B1FDEEF46,0
142,5C2A591D-F365-4EF4-8D67-5DC7C993D22D,0
143,8D23AC66-3504-4AC8-AF8C-A2A90E49877B,1
144,9029F028-E864-4CE3-A616-5645C46254C7,0
147,11A5A577-23BF-4975-A225-B939B45A64AC,0
149,7B1FA407-C849-402E-997F-C944D80DB616,0
150,7127E62F-0A73-4B0E-8DBF-5161A434564F,1
151,806F5776-0FEE-4355-9F98-A261A7B23836,0
152,0BBCB2E2-0D17-4ED7-865A-1182CE1C2F33,1
153,91CFF5AB-F5EF-4D19-BA4B-9BFE2EF2D234,0
154,8BED3446-B4E3-4324-81A4-A6E94213C7A6,1
155,FE25AC26-4BEE-4E04-B578-2B6B52B9F93D,1
156,C0D4CA4D-C6AD-494B-9563-5A215A3A6DC8,0
157,4601086E-93CC-4E17-86D9-3E194CEC4628,0
158,9958141E-E8B5-4B29-A052-BD860B1F9461,0
160,3BB28008-1F38-4EB9-A222-BB25207148F1,0
161,64F32E43-2635-47FF-8F9A-BEDC083F47C2,0
162,1EB03FD7-E2D3-4552-B711-ABDC58E278BA,0
163,019C6DF4-30C1-4EBB-9904-713BBDA77F0D,0
164,20BD8CC2-26F6-4536-A23F-E081EA941D21,0
166,AC11111E-B214-446E-BEDC-5C915FA73C48,1
167,1A8E25ED-0123-4A7E-9183-070B6D3BD611,0
168,CD027D7B-CDA8-46FE-9D4C-F966CAB3E207,1
170,7E6ED802-7C1B-4227-B9FE-E06805ED70AE,1
171,F534D7B6-0445-46BD-B2CE-6FD00AD96A72,0
175,2B6B56C9-58AA-4A7B-8EB8-BBEADF089207,1
176,46E35A36-67AD-434F-BF2B-00713E7CE8D3,1
177,B2A11FD8-B56B-4AC1-93ED-3F1C91A5ECAE,0
178,478F9E7D-1596-4FFC-8410-F3A7DC328C9A,0
179,AEA014F5-73FF-4D86-B204-1955C58B02AA,0
180,9A2F2218-6EB3-4A4B-8339-EC02D099AC10,1
181,A7F7833F-F8A2-4916-A0BA-35B5F073B311,1
182,4AF43490-7667-4B29-82F2-ABB0B0BCBA8D,0
183,A5250590-A115-456D-A886-2A375DD5E898,1
184,C6B1BF7E-5EBF-479B-8B11-720A30680CFF,1
186,AC4A3E6C-551D-42A0-AF33-990B9FC76BD3,1
188,3B22FC8B-8484-4677-B826-E7C4F98309E4,0
191,086A16D0-BE13-48C8-BC60-6DD905FB43C3,0
192,33297089-C792-4ECC-83FC-CD6EC235C111,0
193,2F0228A6-CDB1-4E7D-8E57-5EC9FBD098FC,0
194,BD5B675F-07F5-4815-A1AE-26C32DCA1B39,1
195,DC326DCF-8FEA-43E6-B9CA-49F3025DC2B9,1
197,1A263C66-FC56-46B1-A081-37C3979DFCC3,0
199,C3F02F67-F159-4562-87AA-966D2D3059BD,0
200,488141A5-301C-4EA6-9E0E-E11174DD678A,0
201,683B02DE-37C2-4FEA-81AD-9739193433EA,1
202,7085C21D-9A03-4EC3-A7C5-F0F7A5995151,0
203,5FCE0F2D-B976-45A1-A541-89E00B4975BB,1
204,493F67F3-A078-4CEA-A479-F9E48E9DDFD5,0
205,DF479CFD-AEFC-4C6D-9741-C36BD8BAB404,1
206,EBCE0C2E-9B2A-4A6A-BB05-9A6CA352C342,1
210,FFAB07BC-E48A-4CB3-B252-1DC4EAC9A066,0
212,77DC150D-5635-4FD9-8E4F-1EC9A1162896,1
213,1A83979E-0603-40BA-B6F3-7BB15F3A7F2C,0
215,8ADABEB8-C1BD-4095-9D33-B6ABDF25DD4E,0
216,6FC1F2DD-B82B-4DAC-B6BF-379C55F4CECA,0
217,8711E6F6-D636-4773-88A2-42ADFE600408,0
219,08B4A274-3610-43DA-AE23-A79F29F35D33,0
220,E21EEFD1-9C79-4149-8E83-F3AA3AECCAF4,0
221,6F57D0C6-8BC1-4606-81C8-ADDC5246CA83,1
223,82689ACD-018E-46E1-AEB5-1784C06A5166,1
224,0CB716D5-39C6-4B4F-B437-BFA262CC2D77,1
226,6CE51AC0-90A3-48EE-9D8A-CC251C670E71,0
227,2D056240-C423-43F1-BC51-46EFB91E5C1B,1
229,534429F5-356D-4B3E-80BC-6AAF25838305,1
231,4A331FB1-E2DC-4FC1-A292-18FFF3A643DB,0
232,ED48851C-7BBA-4456-912B-C3FED4C01A00,1
234,3B58C69B-6D2E-41FA-954C-7C904DA603FE,0
236,D66A5DCA-8E81-4A99-BB9D-881399C34AA8,0
239,3739F481-56A6-4596-8F07-1C8FB3A55879,1
241,0739893A-C205-415F-84FF-F88589B7AAB9,0
242,6D5DF947-DECE-4365-B34C-6D487C291DC8,0
244,6F3F5147-2A22-4093-AED1-0B6EF4CE08A2,0
245,77199DA7-F50B-4B77-9539-C0499E5894DC,0
247,53331A94-1B39-431C-ACA1-48A6B4709995,0
253,21179571-CD27-41C4-9DFD-15FD1F794AD7,0
255,9E0DCE97-4385-4044-8ECA-CAF69EC75B65,1
256,0595CF67-3F6D-47F3-A759-78A42DFA16D4,0
257,82BD8E8D-0C80-416E-8D15-A3766F573250,0
258,F4460284-6E6C-4EA4-8BF4-F343322E0DE7,1
259,A2A4DC8E-942F-495A-9F69-4524F182B9DE,0
260,E6FE2570-76D3-4163-8485-6D572FF819DB,0
261,B60F1260-B669-4BFC-B42B-54B234BB78E1,1
262,FF6449D2-78CB-47C8-BF9D-12E2D68AE3B0,0
263,DF09EE99-2CE0-4221-98A0-CF54831FB78D,1
264,5126105B-754E-4F7F-80B3-26702418CF48,0
265,98F97D97-7441-4F92-AAAE-EEEA5CB1ECFA,0
266,44CE676B-AB2C-405C-BD8F-7786F94541C7,1
267,90DE79E7-023F-4B13-AE58-ED416C5CD5CC,1
268,B1FC5865-6755-4588-BB62-902447F64D95,0
269,316FA29C-853E-4B63-92D7-7EDAE4370126,0
270,E7E74F70-B1DB-46D0-BF74-7D176B5496E1,1
272,18FEAB83-6191-4632-AEDD-E0C493F8126C,0
274,6F5F1B93-FC03-40F8-99CC-3696E5C0A4E0,1
276,B8A461E6-2D95-4DA1-82D5-9B77240EF746,0
277,0699681F-9884-4554-BB47-BB77EC02A075,0
279,416565BC-27E3-4050-897B-EF5169241CEE,0
285,11A56A22-FF7D-4FE2-A7C5-39D5522AB6A4,0
286,B52DF09C-A0FA-4029-9B5A-5A2E511818E8,0
288,AAE781AA-C2B0-4367-8F2E-B3134D1EA5DB,0
289,8A64348D-4EA7-404B-9179-724B41330A1E,0
291,B07C685F-D938-4B13-B5C0-6720A30464A1,1
294,9CEB10A6-F9D5-4A03-B808-A86AA64A6A60,1
296,6D95183E-B78C-4ACF-8EBE-E68F170C3C34,0
297,21412D40-5B3E-4206-8EFF-83A1E0515791,0
298,D910FA4D-0CD0-47B8-A481-4457018BB579,0
299,CEE72E11-9D13-4816-B118-7F8BBCD56476,0
300,6D4E5D6C-E035-476C-8C71-B665A5894A05,1
301,FEF5D18C-7F40-49B3-BE45-0BC6A9761F15,1
305,A9079C18-1D23-442B-8E78-5A36B1D55E37,0
308,A495656D-6F1F-4D65-BAC1-99733DD40B1B,0
313,0424C1D5-F604-45EA-8A85-BED821C85C85,1
314,FD647B9B-EC7D-4A43-A7B5-8DEE5CADA6E1,1
315,9E8FAFCC-C5DB-4A83-9BCB-01940B947F95,1
316,EB500C35-19BD-4479-ACC2-0EC64297A49D,0
317,DEDADDD1-CAC5-4ACA-825B-8BB59FDD1E32,0
318,2B4770AF-C543-4C1E-AAD9-090B980AE941,1
320,87AF697B-AF99-42FE-BB3B-6536CBD6D4AA,1
321,0CA53D97-9D6F-4BDA-B78B-9C6569D8AC55,0
322,07ECAB1F-8D98-42BC-B507-05CB2C06D0B4,1
324,C3AF819F-D8CD-46A0-AC48-17681540A0D1,0
325,91D5A03B-3B5C-4CF7-9C62-0F5D4C9B66DA,1
326,8307C47A-8C9D-4C47-A13D-A1A2B95C0729,0
327,4701C61B-1686-4EF1-A54A-B6B7EBBB3854,1
328,278A51F2-DFBF-451C-859D-10ADC36BB536,0
329,B6A512F9-A099-4777-B0E9-487A2BB0CF77,1
330,2B22B450-1F69-4257-820D-DC12595955D8,1
332,489A2FC9-62E9-473E-91FA-FBA59EDE5DC6,1
333,0534E2A0-EC46-4BF6-B71C-7A31E8AA1CAE,1
335,E338BACA-CA95-43D0-80A0-51E23A91B448,1
336,BE94AA61-C858-484D-BB07-609413D14A98,0
339,D317BF6E-42D6-4FEC-A44A-C35998020C9B,0
341,B70E76BF-E21B-4224-B5D1-49CA5F8A72CE,0
342,0F7597AD-18B9-46A0-B74F-AF42CE3E1D08,1
343,39DD35A9-EF55-4408-A66C-94A0120F2EAB,0
346,827DA25A-35E5-4AB9-85FA-110E012F9CFA,1
349,44A32DBF-8537-48C6-97D1-764F41507B4D,0
350,F336A17D-CA1E-4CD2-9A4E-14FCEA6B75F2,0
351,824E7546-52D4-4A6F-BC01-FB67AC8EAD02,0
353,F109FB69-6412-4235-930F-E3D1C3FDA44F,0
354,4913D7CC-7952-499C-AC61-E9B3487FA125,0
356,7C340858-31E3-4D69-A4D8-873076FE680D,1
357,99232CE1-CAAB-4753-B079-908160811A7C,0
359,641CE66C-DAB3-43FD-A014-F3CBDA653097,1
363,757E40CE-68AC-402D-93EB-81D8F376D7FD,1
364,0AA3562A-0D3B-4B17-97EA-E129CC09EDA3,0
365,3733519C-755B-41DA-A866-CEAD6B75E98E,1
366,F381A4F8-7EA5-4F9E-A97B-CFDE34B2937B,1
368,9B7295A4-8BD4-4DE3-89B2-B17FC717FF8C,0
370,FB172ACC-DC65-448F-ABFF-D4D91BABCC7E,0
371,5391C048-3616-4195-B92F-358AD3D10D66,1
375,13E55DF8-BF08-43A0-BD55-465AB699849B,0
376,78B64500-AA86-4407-9052-5BFB9B69A442,0
377,3EDB3B1B-AC7C-4B70-97FE-9DFEF6D5B2BC,1
379,4C2D283D-0EA5-40DE-BC27-5170AD3958B3,1
380,4643AE5A-A1D4-488D-8050-E03B582BB15A,0
382,77D48EB1-E205-4E4E-AB50-D733717B24F7,0
384,07834FC9-4539-4983-8E29-06C2C37D8411,0
386,560DB31D-2C3E-4996-AA96-CFA5B23EF01B,0
387,E0CB6025-3557-4547-8E04-D4FCCB8EC21B,1
388,0AADE9F9-BAB0-4712-AAEB-16FFDC61C4A8,1
389,56045DFC-2EA6-4032-8F0C-F9F330B76C33,0
391,5EDE1A93-CB79-4F64-A86B-24239EE05216,1
392,CB104B61-3223-4A8A-851B-202FE2F38EF3,0
393,FB3F5976-2467-428D-B254-7A8EC5A0DEC1,0
394,FAF21A8C-84CA-4084-BF80-C51FA9346C57,0
395,11DAA438-15D4-43D6-AB2A-3001DA129DF4,0
398,6B3A9054-DF8A-4E62-8D3F-0CD5E9708B67,0
399,2BDC6B54-81C6-4AF8-934E-23E2C40AE4CC,0
400,EF2AB55B-54E5-4E0F-BD4A-E49103E78E16,1
402,03E3542D-C175-4751-A8E3-EBEFD6B51C0E,0
404,486CA53F-4EA1-433C-B7B0-8FAC653C1715,0
406,E1F50C30-BD41-408D-81A1-945DC95B53F7,0
407,67A66705-0A7D-4BE7-AC6B-F693C719EAA8,1
408,513E17BD-18E3-4F11-8151-2F241F973A65,1
409,5B909ECB-63DD-4301-BC18-353EE3DFE5A5,0
410,C5F8FB76-0CA1-464E-90E5-7B45067C9545,1
411,CC0AE4CF-786E-4859-B09F-965189A2A632,0
416,C07EAC51-7E14-4AB7-B498-927F10BC95B2,0
417,09DBB06A-F364-4AD3-8229-8667B81DD157,1
418,ED7FA536-95E7-4D1E-9202-DE2319A7E210,0
419,20741497-6E82-4F00-9D97-0466438DDBF1,1
420,BEF50999-B1EA-47B0-9FF4-74D3BD1D46DE,0
421,35C1FC4D-382B-45F4-9D69-AD6CF52E1262,1
422,596E16B4-8FF7-439F-A71A-879A64F16B66,1
423,4F5412F2-09DF-473C-ADD7-96E66947BFFE,1
424,B0985644-9B24-49B4-969B-609C031AF09E,0
425,5AFCFCC3-90B7-4CAF-8D43-853EEACAC2EA,0
426,8668B48E-1CB1-4126-A2D3-7BB2F2740988,1
427,68AA55DA-0E77-4CE8-B2E3-B7BAD0749E5E,0
428,B40AC834-90FE-4922-A18E-67A9BBAF9717,0
429,278AF9E4-911E-4C17-A032-A6F53A5C0306,1
430,70A30621-97A7-4E01-B7F1-42EBC4D3949D,1
431,51C84273-4A5A-4C3A-AADA-4E4DB2491EB7,1
432,17269B03-431C-4F7C-8B74-667E0103586D,1
436,7FE5CDC5-1F4A-4881-8629-5D87B9B1BCE9,0
437,5DD8A3D6-EE6B-4A9F-B8E5-355E0E5442C6,0
438,2C135D9D-B323-4190-83A8-FF9D999883FF,1
439,34EC79F1-D1AF-4A20-A18E-23618C3F2346,0
440,E97CF0C2-DD63-4AA1-99A9-B16D9A323F45,0
441,9FBBDF20-09AD-4DF9-9C1F-9FCF40528392,0
442,DCBB43C8-4580-404B-B2E7-D90EF4FEA1F2,0
445,D834CCA2-C85A-4E37-AA22-4FFB53FF9D4F,0
446,29DB6555-655E-429F-86DE-AC104EB596F8,0
449,0D92C9E9-32F8-4387-9E61-BEF0232D9798,0
453,26DCD09B-DD09-411D-A064-3CE1BDA00B5B,0
455,6E7D0647-33F9-483C-A863-C765328262E5,1
456,67543CAE-CF39-4F16-A6BF-E97E65164AA5,1
457,E677BB8F-7B05-4DE3-A73F-6A0EF35D7FF1,1
459,D41C01F9-D4B4-45DC-BE0F-E507C42602B9,1
460,371BEFCB-747B-445C-8F34-74116BD6CD37,0
461,8F098F6B-EE1C-44A6-BBC8-2017286FE777,0
462,4F015B85-0794-40F0-AF08-BED1B07CCEA5,1
463,26254A7F-CBCC-4940-8534-6397FD61BBAF,1
466,62BED2BE-7757-4A18-B0AD-7FBA98B54D34,1
467,A6EA732F-2FA0-4E50-9D89-55EDB7D2A1D6,0
469,1E225D74-894A-42DB-8D76-44E70B9D43E9,1
470,3050461B-4492-4570-8242-52B864B9E98F,0
471,6C7B93EE-0D3B-43A1-90B8-A81F5D9FD785,0
473,E6E553BE-E972-4723-8D77-82FD223B5F54,0
475,3F6BDA50-9458-4D9D-A49C-2523321B0635,0
476,B90B10EE-04F8-43E6-BA0E-AC198F0FC8FC,0
478,485FD9BD-EC3D-4FFF-B2C0-1F72C5E39380,1
479,B0904262-8555-49A8-ACF5-EBEE2F09A926,0
480,73FB8C5C-3AF7-4C81-B742-2F04B1259EDA,0
481,C4D5D369-EA01-4DCF-ABEC-356EF3CC6322,1
482,5F0CB421-A7CB-4C08-8D42-E3AB79BFC549,0
483,8FD2A010-56C0-4670-807A-3EF417F02DEE,1
485,CD9AD6C9-2EC4-4512-93AF-0E01B2AABD42,0
487,1CD77762-41E1-4CBF-B74B-59EDA7881991,1
489,7B7BA7BF-6A76-4C2A-A207-C8DCD47D82DB,1
491,FECABB35-70CF-48E6-9CEF-A026B8CEBBD3,0
492,AB8C6D87-71CD-49E5-9959-4319DCF1FF01,0
493,E8CFD6DE-2B17-45B9-B396-99328512266F,1
494,1BF84C5F-17C2-432D-8E1D-75F0EAFF2604,0
495,7CEBD10F-2F6F-4A7C-89AD-5264A11FACC1,1
497,E97DD3F5-7324-4782-982E-7872C7330791,1
499,58251E59-B168-4D14-9580-DAABE0B56903,0
500,D390751D-7958-42A5-B8A9-4C7498F1E35C,1
501,62974A43-8AA1-4549-97F3-639BC5E28819,0
503,559F391B-A4AD-4CCF-BD10-3D7EA7A810A6,1
504,1F399244-23C8-42A8-A404-1F13E2D1D8A2,1
505,CF1092C4-0D8E-4F6A-B7A9-95E426D54B3A,0
506,E79BBC78-E32A-48BF-8FD3-8A2BD344960B,1
507,E90995B4-1A5F-4BBE-BEE9-22348A5A14AC,1
509,7AA33FD8-39CC-403D-B56E-663E54C19732,1
511,2528BB66-5F6F-4D80-98DD-7C22062A19E8,0
513,3EEF181F-67B9-4D96-9CEC-577BB1B8C4A5,0
514,6E8ED134-4966-4F0C-8DAA-1BE82101C417,0
515,551FDBF0-24EF-4E52-970F-C3450D90D9ED,0
516,3E0E458C-25DE-44E5-B9B2-DBB64491E0FE,1
517,22E948E7-CE35-461F-83E2-CC21FE84C039,1
519,A8C31745-0CCA-401C-A9E4-933515BA45D8,0
520,7566F4C8-3033-4F33-8B52-E571A3BB365F,1
521,11302299-9C91-4D79-A446-28E17D0CAEDF,1
523,112290A7-DF86-4739-9218-72DD22D92DE7,0
524,73DF70F6-8EB2-4F25-A0B8-37042E63C11F,0
525,1BB2B349-6B06-4964-A761-00A0B4E61CA2,1
526,BAD1E99E-882E-42AA-BE71-4330BF3F7394,0
528,C04CF253-5D65-40AC-9976-3D3C857B7768,0
530,F5964536-3673-4F8D-9725-2D020D6A0B45,0
531,FE2C126A-4413-4DB7-B892-61DCDCB5D26B,0
532,E668E11A-0092-4030-9DBD-5A6FC684DA09,0
533,05B538DF-9A20-4AC3-BFDB-03954C81B03F,1
535,D96E4388-DEF5-4E01-B772-1A81200EA310,0
537,77205C79-0A5D-47AB-83FB-3D3A6C2F2AE2,0
538,258A7258-29A5-4290-950B-BA3F12A5DF7B,1
539,6EA673C2-BBA5-41C3-8E0C-8F527EA34EE1,0
540,02D9AEFA-7A69-402B-B36F-C6D3058ECCE8,0
541,BF8BF660-4F3B-4A5E-A918-7BC4FED0906D,1
542,983472DA-C4F3-4438-9AAB-F3EA4A677C72,1
543,5457E23B-5B1D-4C04-9DE4-4942B3B4425F,0
545,3C6D652F-60AC-47F8-A97A-7F86623BB208,0
546,0EF28915-03D8-406C-B935-7DE32092451D,1
548,F323C5B8-E9F4-4CCC-B27A-FCE8DD17F97A,0
549,5BFD9D6D-B21D-4F31-8829-0636300987F0,0
550,16F4FEF0-332E-4E61-8089-3CF87A7495D9,1
551,FDEBCDEF-EC35-48D6-A267-4AD96F39FFFD,0
552,34E2EEC2-57EF-4DE3-8131-2B645D200052,0
553,DC5CC368-4381-4319-A648-456C06B117F9,1
555,01C2E827-0665-4C99-976D-757E5B9D0F3C,0
557,94938DE9-9FF2-40B0-A3DF-5CB4D4044B03,1
559,F0FDCEE1-8EA4-42B3-87F1-152DE3E82D61,0
560,9FA5041D-C6D5-4856-A0EC-A6858C7C340F,0
561,9434BABF-1059-4835-90C2-FA655559D336,0
562,C437A144-B14A-4EAA-B4D3-C03263C8C242,0
563,FDCE0E63-D066-4549-B079-DEEE56B6E20D,1
564,E7AE3CC3-C076-438D-AE82-301EA85C0B4D,1
565,503AAA2C-2BE6-4BD8-8F94-322E21F79AA5,0
566,233AE321-FB69-48C2-85D7-CEDA2C659F57,1
567,E109C3AB-BDEA-4BBB-B9C5-A23C5ED586E2,1
568,E42CB76F-04EC-4DBA-801C-53AEEBA66543,0
570,48DCB5AE-298C-4E91-A353-3B0427A504E3,1
571,DC5F36AC-6CD8-42B3-9C40-B4F84C4CD637,0
572,7802D0AE-A7A8-4764-9DE2-6CF7D32BE753,0
573,BD278375-950E-44B6-87B6-DACA97084B30,1
574,6B7693CF-AB28-4DCE-916E-5C34541670F1,0
575,CEACBF42-A912-4752-B2E2-0107C7F61DE5,0
576,5B6C5C27-AC4D-4A79-9414-5511D4A59C55,1
578,7B59BC2E-507C-4E66-BDD6-213CB9D95D2B,0
581,59CE2869-17BB-4E2D-B40A-7A37E47EF50A,0
582,4A140494-D84F-47C5-9D99-DFE556713807,0
584,E1905099-1077-4089-BFA3-C55AEC2C8E8D,0
585,ADC9402F-165F-4883-BB92-12DFD3A16995,0
587,EEE2F1D3-70A5-413C-B231-58BD63FA212D,1
588,00C79BB9-C2BC-4BF2-A8E6-5C3866DCBF3D,0
589,C5724AC9-48E5-4C60-A12D-CD93374C09B9,1
590,81104461-F556-479A-8883-32C334BA00C3,0
591,4010CEF4-D0BF-469E-A2D1-7D2A6EB952E9,1
594,63702D97-66F8-485A-B192-E0FF947AB4F7,0
595,AD3C753A-3611-4A14-9FE6-C6A5908E4B87,0
597,79531E1B-42C6-418C-B0F8-3EB8937B7F14,0
598,0E93EAE2-F4D0-4B50-91C3-709FFD7FEB72,0
599,B7652730-AF77-42D7-81A7-BC6065AB8501,1
600,15F4960B-453B-4C0E-BEC2-0551F58FF63D,0
601,45321F87-F167-497F-8E8F-7E9B3FCEAE41,1
602,5970377D-BB6E-4E54-94C7-181E24A255A9,1
603,955ADAA1-56C4-444B-B4BE-338A7105A0DC,0
604,717204E7-B4E4-4255-B059-966A88DC783E,1
605,A8B4794F-2E42-4B3C-83BE-F3D407D27F61,1
606,378C60E9-4158-4395-B3B3-D1C41F409C1C,1
609,4FC95042-537C-4069-9FE6-DB72DA02509E,0
612,9B9CA2B3-6DA0-4025-99C8-B8546C02D640,0
614,6FA43C6D-4471-4237-AA0C-9BB4C0E2169E,1
615,6CDD551F-2664-4A60-858B-6C893CD9949D,1
616,DE931213-7965-468A-B008-40140B31B6EC,0
619,F3B2AD85-E29C-4E4A-9A90-95466BD6B1A8,0
621,728A2363-4AA5-4FA2-A7CB-BF48D81B872A,0
624,0D2B9440-12F6-4C96-8483-382ABBC651DB,0
628,1C514FA5-3C46-4938-A047-E09020A2E563,1
632,F7CB2A7B-0734-47A9-A36A-442B64163AFE,1
636,A9560891-8E88-472F-9F92-BDEBE5A88C89,1
638,D3A0CABC-082C-4159-A6BF-1E39681A765B,0
639,89AEEFC9-924E-4292-8CA6-92C4E28C9C7B,0
641,6817B5F0-518E-4BCA-AB55-FF9B6D04F946,0
642,1ACC7AD6-55AE-44AA-833A-5A2CC8E92D81,0
644,BE466CF8-20DE-408B-84F8-60B60ECC933A,1
645,1B7AD94F-9284-441E-9308-CC47F15CA0D6,0
647,0585238D-BF51-4517-B82B-A50F8D44523C,0
648,712C94DF-0339-4CE4-9BD7-6DD5BDFCA7C6,0
649,84E41FFF-279F-4EC2-80FE-AB46B9083EA7,0
