,id,ret
56,0496554B-35F6-4F89-9938-C85B86356740,1
57,04AF24F8-A948-495E-924F-4DB9330DA06C,1
58,04DD3A92-4879-4703-B0ED-D6A7F3C33E42,1
59,04F305E9-E2CC-4B46-BBE2-32BBF8262645,0
61,0524B0F4-9B93-42D8-BD0A-5224042DE0BC,0
62,0534E2A0-EC46-4BF6-B71C-7A31E8AA1CAE,1
63,053DD82E-D2B9-4EEF-82B0-0A7A09F59D43,0
65,056E81A5-84B2-47BA-99EB-581A730B37E0,1
66,0585238D-BF51-4517-B82B-A50F8D44523C,0
67,05920D97-5C98-4D64-8906-D77944F132C3,0
68,0595CF67-3F6D-47F3-A759-78A42DFA16D4,0
71,05B538DF-9A20-4AC3-BFDB-03954C81B03F,1
72,05B8C97B-E90C-4CB6-8168-ABDA66D79300,1
74,05C787E3-F7CF-4587-A74A-0E6B871FF338,1
75,05CFAA8E-1EDC-4406-915F-44F627943695,0
77,06228851-AE95-4149-AFC0-55A0F9B4B3EF,0
78,06291E8C-D40A-45C7-98D5-58D0F48E9187,0
80,065395B4-5EBD-4474-B3AC-CD606B057506,0
83,067EE4FE-F16C-459A-8BE6-F62DB2BDEB1E,0
84,0699681F-9884-4554-BB47-BB77EC02A075,0
85,06A1D321-6257-4922-88B6-06D429432EC1,1
87,06F8D8B9-810E-45AC-8E00-652C8B1A8D33,0
88,06FF127C-70E6-43C0-9734-24A121BE237C,1
89,070734FC-861D-4CF6-B0EE-72B7AE57862F,0
91,07377477-14F5-4D1D-B9C0-592EEE8C7819,0
92,0739893A-C205-415F-84FF-F88589B7AAB9,0
93,074F6A67-1C12-47C4-B938-34201235BE3F,0
96,07834FC9-4539-4983-8E29-06C2C37D8411,0
98,07CFE0E4-03AE-435A-BCD4-9D48D3192BED,0
100,07E2E90E-7EDF-4291-939A-D6ACF04F6A0A,0
104,083599C5-F958-4463-8B41-F8BC6E020FD5,0
106,085BE2D2-B14F-4B3D-8B73-395C39D4673D,1
107,086A16D0-BE13-48C8-BC60-6DD905FB43C3,0
108,08B4A274-3610-43DA-AE23-A79F29F35D33,0
109,08C1E3D8-1596-4229-88B3-5F1F11DE1550,0
110,08C2542E-59D1-43FB-B9B1-1773BEEC17D3,1
114,092ED6A2-2C26-4F8F-915D-73E7ED623F0F,0
115,094187E2-045F-4652-9E08-2BB73716710B,0
116,0951B595-63D2-49E4-845D-18B724C853D0,1
117,097369CA-1E0A-4113-9FB9-9D31EB9540E4,0
118,099F1938-FEA1-46B3-91A9-04BE8A0FCE68,1
119,09B54F79-E291-4A11-8410-F937D268E570,1
120,09DBB06A-F364-4AD3-8229-8667B81DD157,1
121,09FE0552-02C4-47E2-B05F-F84ED7614A5B,0
122,0A1525D9-78B4-41E7-901C-878DB83507E7,1
124,0A32F519-1C2F-447B-929A-30FA120F7943,0
125,0A3885FD-5CEC-44D9-9AD1-CBC2ECCE51F9,0
126,0A419AF1-C9C6-4EDA-8310-BE9FD296A53C,1
129,0A72ABC0-A3F6-4239-982B-33DB5A4B24BB,0
131,0AADE9F9-BAB0-4712-AAEB-16FFDC61C4A8,1
132,0AE73B37-CB4E-4131-9ABF-FD11CCF7582E,0
133,0AF1FAC8-2AD5-4CEC-9F3A-C737C7B82318,0
136,0B23BECA-AE15-4D73-B8DD-EFCE1E8D5835,0
137,0B5FB112-94B5-47D3-BABE-F1F94B8D0B59,1
138,0B6EEA01-8609-4E39-A39A-A264A1C363A7,0
141,0BD86BD6-8BDB-4B5D-8D77-0714B8658169,1
145,0C0A414E-DC42-4781-9679-56CA9D2972B7,0
146,0C4A43F0-5570-497E-8713-3C92B7D39CF1,0
147,0C5C567C-5857-4B60-83A4-334D63F92E6B,0
148,0C73113E-68B9-4D92-B107-4AC4CAD6F8C4,1
150,0CB716D5-39C6-4B4F-B437-BFA262CC2D77,1
151,0CD59D9B-3A03-4461-B47F-A698ACB188F5,1
152,0CE4A7EA-5C23-45A2-BAD4-63DD122615B1,1
155,0D27B433-FDFB-4617-979A-A91AE49D51AC,0
157,0D2B9440-12F6-4C96-8483-382ABBC651DB,0
158,0D4A2A5C-3CAF-4301-A421-6846273A246D,1
159,0D5FD51B-16D7-4708-B892-A0FFD194DA74,0
161,0D71C037-092A-4DE5-8844-29D8F68F4730,0
162,0D92C9E9-32F8-4387-9E61-BEF0232D9798,0
163,0DAF903F-2658-4C59-9D86-40B27409F46C,0
164,0DBE5082-0350-476E-B193-6A38124A4794,0
165,0DCE42E4-7A8E-4D8C-A92C-FA7316012354,0
166,0DF102D3-B27B-43F5-B10E-8923733F57C7,0
167,0DFE84A5-51C8-4BB2-80C3-8BAAD1DEBD3A,0
168,0E22CD53-26C2-4DCF-8A63-A047CCE6F493,0
169,0E2B47C9-37F7-4230-B3B3-A8570F49F9A1,1
170,0E30C65A-5210-47B0-8D30-BDDDE34566CE,0
171,0E3EF298-B0B9-4B47-A8E6-3449C7B5C022,1
172,0E464F60-1F0C-4C1B-BB8F-147DA8440AF6,1
173,0E53164A-F74B-490F-8679-FAF626A89341,0
175,0E89D88C-E1FE-4006-9B01-8F94E2FE94DC,1
176,0E93EAE2-F4D0-4B50-91C3-709FFD7FEB72,0
177,0EA9DC28-0F1B-4B82-BD2B-3404DC7F1D92,0
178,0EAC1327-6C46-4A37-BAC0-49D8D1825BA0,1
179,0EDB00DA-8031-4A7F-9C28-553ACD32AB8F,0
180,0EDC781A-1A7F-4A5C-95A5-1EA645A778BE,0
182,0EF28915-03D8-406C-B935-7DE32092451D,1
184,0F085246-3E11-497C-8E7E-3B4A54CA5BE7,0
185,0F2FBA14-A7F4-4696-AB1F-C48878B57D7A,1
186,0F56EF94-C35B-4451-9366-201F27372986,0
187,0F6666FA-CD4D-42E2-974A-819B62E8EE73,1
189,0F783D22-2F49-460D-A4B2-C7B13B06FC2F,0
191,0F9B2A13-711C-47ED-ADC7-75E262E85954,1
192,0FA28487-9A4E-463A-AB02-DED4B7AC82D6,0
194,0FC0B3D1-0C4B-438D-994B-D1716BD750C1,1
195,0FCA9493-3D4F-4E8B-A6AA-8884A8854D2B,1
197,0FD72868-AA62-4555-A63D-D7FB6151AECF,0
198,0FD794CA-C424-448C-9549-60530395D17A,0
199,0FD81907-F973-4CD2-B028-9F1CD72D5227,0
201,0FF3F3FE-B214-49B7-908E-A3E36E2FD529,1
202,10159367-5CFC-4071-A8A8-DE5961B7F95B,1
203,1016DDDD-4229-4BFE-9B2F-702E15CBD013,0
206,1048CA0E-607D-4042-8B10-97AA7EBB3C65,1
207,104982A0-3C22-4DED-BF75-4634AB54C333,1
209,1056C412-7A34-48B3-B811-222B507BDC00,1
210,10629AA4-899C-45B7-8C3E-E338B3F5DB80,0
211,108236B2-CE0E-4E85-9EF8-ECED26720269,0
212,1095F34B-A300-4B88-BD78-5D4E20F7907F,0
214,10AB497C-E030-4D48-A7EA-9D07477F0C98,0
215,10ABCE46-7E92-4F0C-8652-DFEEB29E6C50,0
217,10B8AFD4-24E1-41C7-BDF4-B7DB3C6113B3,1
218,10B9CE9A-41C5-4E6A-8F8F-4B09A040C85D,0
219,10EA733B-D08A-45BF-94E6-F63E4256768D,1
220,11107909-8A96-4CD7-A93D-4D13F55CBF10,0
221,1119C0CE-8528-42ED-A3CF-3FF0A5E6ADD5,1
222,112290A7-DF86-4739-9218-72DD22D92DE7,0
223,11302299-9C91-4D79-A446-28E17D0CAEDF,1
225,115C6929-D7A4-4EE6-BD33-28D1186A2953,0
226,11975473-EE50-46B9-BB79-967EA14BE90E,1
227,11A56A22-FF7D-4FE2-A7C5-39D5522AB6A4,0
228,11A5A577-23BF-4975-A225-B939B45A64AC,0
233,11EDD584-997C-4645-AA21-2614D92539B1,0
236,1219A946-4481-4C7B-9CEF-31BC14A91972,1
237,12227BF4-2535-4319-B09F-03739D7E0728,0
238,124463DE-7413-4730-8BD5-3F4A28837356,0
239,1272FC84-210A-447F-8E95-F6B0BE7A680C,0
241,1283AA37-DFE4-43A6-BD18-9774632F29EE,0
242,12A00A0B-C0D4-4A34-9F9D-E4E1A7BB968E,0
243,12A377E8-51A7-4D2C-9BA2-D7E1F10DAA78,0
244,12AC387D-97F3-4F13-A183-71B5AB96D001,0
246,12C645B3-D913-469E-A4A8-93AB0FD2BB55,0
248,12E72EC2-F122-49AD-A684-E4670A334679,1
249,12FE327B-2956-464C-B6D9-0CE0F3EB36FB,1
251,13184616-ACD2-41F6-BB4B-6567DCB9F0ED,0
253,13512E0A-D8A5-4651-A6D3-1F6BF920C79F,0
254,1371D65A-0599-4077-964B-6A5B6142EE67,1
256,13951C2A-27B0-42CB-AD6E-A4A4C112F45C,0
258,13D4D588-CFEC-4B22-870E-7CD8ABC1F9F1,1
261,13EBE29A-8FAC-4B2B-B4DA-FECAA58C91BD,0
262,13FC6B1A-708C-4003-946B-C5E1CEFBF064,0
264,1419DA5A-51BA-4272-8EE2-2836EF3799C1,0
265,14253148-9911-478A-A766-656601B6C838,0
267,1440FA41-31EA-4B69-82DD-CF87342CDBDB,1
270,14C87877-70AA-4A19-93A0-655E1C4CF45C,0
272,14DD849B-B69D-4A31-B074-31EF72E91CFD,1
273,14EB882B-BD48-416E-8A36-FDB01FB81C92,0
274,14FD5012-9922-4846-B35A-72051C521CBF,0
275,150DEB93-3956-4CA6-B158-91D69AD92453,0
276,1517AB3E-B34F-4CD6-8A7A-EACCC937A5C9,0
279,155067DD-5DE8-46D2-899E-A33C0E09786D,1
280,158F2B65-8FC2-4086-9368-7D661B4EFAD9,0
281,15940D71-6B37-491E-A3AA-271D9C52DC8D,1
282,15AF5A48-F575-41F2-A40A-F6786FF9AF6D,0
283,15ED3BC0-A6BE-4467-83A9-0DB24A6DA010,0
284,15F4960B-453B-4C0E-BEC2-0551F58FF63D,0
285,160E63D9-F951-4CCE-96D0-8B44FCDF0586,0
290,16A84686-1D70-415C-A14C-42FFE6677447,0
291,16A9B0E5-4F0E-467E-8A1C-90F7CFF9D0F1,1
293,16BB5A1E-F6BB-44EA-B44C-49EE0C209C32,0
294,16D47305-BFAB-4BB8-85B8-F7CB20D80325,0
296,16DD5AF7-B51C-4DBB-BBCC-FA305B733D97,1
297,16F4FEF0-332E-4E61-8089-3CF87A7495D9,1
298,1711B4B7-4455-444B-912A-D0495D6BFD64,1
299,17163C33-51BB-4DD4-B862-099750C42164,0
300,17190897-2AAB-490A-A453-D2992D3A7C81,0
301,17269B03-431C-4F7C-8B74-667E0103586D,1
302,1741F6C2-F64D-4F9D-8325-6A4BAC7A16D2,0
303,17584C76-1F09-4E05-99E9-4CB2D7DD726F,1
304,1763B0C1-0A44-472A-AD7B-CE4EAAE39E9A,1
305,1765DC2C-4D89-44AE-BA0E-EC748ABC4DFA,0
307,179A8AD8-D843-4E16-8753-4A153FF60455,1
309,17B6CD58-659A-4998-8957-B6112E71C2BE,0
310,17B776B3-AC04-405F-8BDC-FE66EEBFA43F,0
311,17BF4EF0-6942-44C6-8056-F48455B3FE14,1
312,17C62855-6ACC-4232-B7D4-A10EAA07F63F,0
313,17CDA3B8-DD5D-4F8B-83EB-D6B8A50B489A,1
314,17D6EACE-802E-4098-8573-94C32B560B07,0
315,17E924CE-B0F8-472F-B7FF-DADEA76868EC,0
318,1840F616-8794-4145-B064-1790E09FD37A,0
320,18572760-1F65-4F20-8AC9-108420BE2B91,1
321,1881BF61-C2D2-4CDB-85A6-908D7FB9D190,1
322,18C31781-9068-4596-8FD8-CA620677AC22,0
323,18C57183-2F30-4565-9EE8-F9C99B9994EC,1
324,18E153D8-7296-45DD-9708-7FE0BFDE06D6,1
328,19104ED2-C38A-4419-B018-326ACBA99B7F,0
329,19111CB3-2E7B-4EE2-82AE-88F428D88D11,1
330,191D4C5B-6D7F-4476-94ED-10459D964701,0
331,192A5C83-DC8A-44D0-A3A1-F2A20750B9EB,0
334,193D441E-529B-415F-8A68-4C0B5668E4B5,0
335,193FDCE9-8DEF-4B07-83E0-7F291F9F7557,0
336,1945B130-1529-4C85-8908-3278647A5CF8,0
337,194F2FC1-FCD7-4FBC-947B-26A2E9A7D3E3,0
338,19533FE9-5EA8-487A-B720-AB2A95D2A150,0
340,19610E8B-8B6D-4B9F-BD3C-DA2553BA4C52,0
341,19A8B647-DE42-4B4E-AE0D-EE8CE64C33D9,1
342,19AB6CD5-FB02-490F-A0A8-5BCDBC0C5447,0
343,19C5160F-0FC0-43D1-8B1F-50A89BDC8F17,0
344,19C5E128-6E1D-4E74-8B92-40926D2F1A49,0
345,19CB5AAE-FF9E-4751-8EDE-A9477230B404,1
346,19F24E55-1685-492B-869F-406FF7B5373D,0
347,1A03A3DA-BCD0-45A5-BF0A-172B560264DD,1
348,1A253DA4-0939-44D8-930E-7DBFFC5D63D0,1
350,1A263C66-FC56-46B1-A081-37C3979DFCC3,0
351,1A2BAD95-EA45-4B98-B6FF-EB3BC07FACB3,0
353,1A6ED340-4EF5-4A22-8753-9AF2C52A214C,0
354,1A782D80-117B-4A78-954A-32AE1B23F072,0
355,1A83979E-0603-40BA-B6F3-7BB15F3A7F2C,0
356,1A8E25ED-0123-4A7E-9183-070B6D3BD611,0
357,1A9996BE-012F-4954-8EA9-F2E061D07D6B,1
359,1ACC7AD6-55AE-44AA-833A-5A2CC8E92D81,0
361,1AF43A8B-EE90-4EC2-BE1C-A852AF7FE6D1,0
362,1AF99412-18B6-41FB-9BCA-1D35F4F456EA,0
363,1AFCAD69-0519-4FA8-AB5C-03C2130D8070,0
364,1B1599FC-1AFA-4955-ADB1-2CA0374ED0F5,0
365,1B1FBB9A-7918-415C-8012-0F91B7F5319B,0
366,1B2D5AA6-7180-47A9-B540-0D7736B7D894,0
367,1B529904-E9AA-4267-A517-7D2D7A4BCC70,0
368,1B7AD94F-9284-441E-9308-CC47F15CA0D6,0
370,1BA0A260-C028-410C-8A62-458CFD80884C,0
372,1BB2B349-6B06-4964-A761-00A0B4E61CA2,1
373,1BB337B4-EE5C-42D9-BE1F-E1B99E971AEE,0
374,1BBBEF4E-8B51-49C6-BDF3-50C53407A4C3,0
375,1BE40A99-32F7-4C9E-BEE5-63967DFB2947,0
376,1BF84C5F-17C2-432D-8E1D-75F0EAFF2604,0
377,1C0214D9-4C1E-4D6A-B629-1F84AF79E2D1,0
378,1C1ADAE0-D6A9-4560-A353-C0095D1642B5,0
379,1C42457A-CEE0-4356-A471-834720D09B44,0
380,1C514FA5-3C46-4938-A047-E09020A2E563,1
381,1C65E2FC-DB7D-485A-8945-C73A54111A7F,0
383,1C879816-B4E3-40E2-B56A-528BCA502DC1,0
384,1C892007-85FE-457B-B232-357603FE5D5F,0
385,1CB15B44-C837-4F3D-ABC8-71A378C44C8F,1
386,1CB3C4FB-A532-4480-949F-E874127567D5,1
387,1CD77762-41E1-4CBF-B74B-59EDA7881991,1
388,1CF2E7C1-FE0D-4469-A621-45B92FD66FEB,1
390,1D0D2444-44A6-4D15-A874-6BC5F26EEC6F,0
391,1D2472DF-D986-4AD5-B0F7-1839059FE6AB,1
392,1D263BDD-F3D1-44A5-9C78-553B1250F5AF,1
393,1D28F0EE-8946-4156-93FF-F6D2906923E0,1
394,1D373874-B804-48B9-B9E9-8DC6B77BAC1D,0
395,1D377595-233B-4A5A-AE74-40BF953E7839,0
397,1D523EA2-0346-4200-9203-4ECF3162D42F,0
398,1D55DDDE-7312-4EAF-AFA8-2E4CCA054C83,1
399,1DAD5CCB-AC20-4799-AA61-3B4F40F5BCF3,0
400,1DAE3A40-4BF2-41B9-9622-1924D9B2D286,0
401,1DAFA36D-B306-473A-B459-010694113299,0
402,1DC6186B-1C8E-4002-9592-0C50D055D9A9,0
404,1DE658DA-FE6B-4C0A-AD44-A790BB7A4488,0
405,1DE9A2EB-1542-4009-BFBB-FD3C1484920C,0
407,1E06A31D-33FA-419A-9B5B-1392A34B399C,0
409,1E31FF61-80C4-45D8-82FE-DE5E24C5BDAA,0
410,1E3E1ABC-1B5E-4403-BB08-BB96FAB65482,1
411,1E5193A6-B8C9-4F3D-A2C9-EBB0398C649D,1
412,1E538FA0-8D44-4F32-9C88-3F429F610B40,0
415,1EB03FD7-E2D3-4552-B711-ABDC58E278BA,0
416,1EDFDBEF-EAE7-4389-BABA-23C84F947244,1
417,1EED1AAF-7547-4183-BFF2-D7AB3303B3BE,0
418,1F222680-5AAD-48A8-8C68-B56400B5DA90,0
419,1F2991E2-D5AE-40D6-B34D-C51481BB4207,0
423,1FAE75E2-5381-4F59-8740-8181C723D4FC,0
425,1FD167B6-28E5-4C20-B3F7-3BCC5DA194A9,0
427,1FF2765F-81D4-455B-9388-7D1D5B9E8F35,0
428,1FF8F991-8BA4-44A6-9E60-2DD871F5CA1F,0
431,2045FB3B-D8DE-4693-97D6-5F58424E8F30,1
432,20741497-6E82-4F00-9D97-0466438DDBF1,1
433,207CAA98-A3CB-4929-9958-B5CF2F8B3322,1
434,20808D1E-9200-4007-927D-7365DEB6E42D,0
435,209683B6-F798-482E-AAFF-5239C5B71355,1
437,20BD8CC2-26F6-4536-A23F-E081EA941D21,0
438,20C7EE0D-13E1-4FF4-AC3D-58E2D94E6380,0
439,20E37D2E-837C-40AE-B5C0-937F17FA5168,1
445,21588D76-E8B4-46BA-A38E-38C4EFFB01A7,0
447,21681B16-6900-41E8-A507-37EC2603850D,0
448,21789810-1FB6-40AF-86B2-7F4DE2CE31C9,1
451,21FEC863-6C5A-4BA8-BCBF-23062116F2E6,1
452,22013502-D0C0-43EC-9B01-A36F2F001C3B,1
453,22125212-593C-4F83-A06A-0E488849FA66,1
454,22134680-6218-4F75-B093-B81EE9DC8FCE,1
455,22157560-D38D-405B-8B62-1D8E39860379,0
456,22160A92-7B10-4EAE-AE6E-49A33AF1280F,0
458,22239D30-6609-4170-B09A-BB498848C731,1
459,223021A4-DEF6-4FDF-AE7A-129DCA93C1F3,1
460,224EC05A-60D5-451F-B9AC-8494133DF3CC,0
461,22590DFF-A63F-456D-BA81-110B45138601,0
463,226BAA5A-D298-4B73-8BF2-EF7774A1DBEE,1
465,2287CEFF-8F69-4344-8E09-D9301F7E45F1,0
467,2295CB46-29D3-4430-93F6-CBDD4C15000F,1
468,22974BFA-B3AE-44ED-AECE-07C0ADB13B92,0
470,229F38C9-E905-4285-B1C5-32DA1EB0AA47,0
471,22A6F905-D1FC-4640-9504-7E820AF460AF,0
472,22D0A33C-0C21-43DE-96F7-AC822FCA9B25,1
475,22E5FA33-6F03-4BD1-8ACC-F434BC80B902,1
476,22E948E7-CE35-461F-83E2-CC21FE84C039,1
478,230F6381-0CDF-454C-A4BD-5FE72C3925EE,0
479,2339A4CD-CA35-43D2-A2B0-FF7CCA539CC8,0
480,233AE321-FB69-48C2-85D7-CEDA2C659F57,1
481,2381374C-3CFA-4332-9DC3-CDB0C2CF1EF0,1
483,239A34FE-D20F-4261-861D-ADDB2DC704ED,1
484,239CF331-934A-4F87-B245-E6AFBD8B1FB0,0
487,2420AB62-626C-4FF2-8360-9113260E12A8,1
488,242F11BF-B375-46DA-A859-374ABEE60950,0
490,2456E250-AB2C-48B8-8D9B-D1A84B009575,1
491,245853D5-189E-442D-8F83-1627064F798E,0
492,2459C00C-E175-4368-B8C0-E7485E9CB286,1
494,247366F6-B10C-4D85-98FD-1B8B18F63038,1
495,2491DA00-A9A1-4489-B1BB-5A4D021377F1,0
497,249FE41E-3DA6-4AD3-B704-07726AA29B54,0
498,24AEC833-7D5C-4615-B110-DB36A8FB1309,0
499,24BE6897-E14D-43C1-8668-1C347BB1DDA0,1
500,24C41E89-D85E-47AD-BC8B-2EAABE756B54,0
501,24D03697-C4E3-48AC-85E7-E3E7C4EF58A0,1
502,24D10780-86B3-46FF-BA9E-9A75F1E7CED4,0
503,24D3CB95-6D3F-4663-805C-2C83B6DEC34B,0
504,24DAA269-80F8-4FA0-A095-14E7C0761F49,0
508,25468B78-0D76-4A1F-9880-6C40475CC68F,0
510,258A7258-29A5-4290-950B-BA3F12A5DF7B,1
511,258B69EF-43CD-4E26-B20F-7CB6BF5FACD0,0
512,2592CA2A-3AEE-4CE1-BD4B-EB0B1C31BFD2,1
513,25A3C0B6-8F9A-46F9-8522-7A5DD7A0D77D,0
514,25E4E2A5-D8E3-409F-B6BB-B4749BD6B012,0
516,26077EC1-7802-4AEC-AE68-20D3C29F0AEA,0
517,2607B632-DD9C-4AFD-91AA-F717D608E30F,1
519,26183612-9BF5-4F45-9527-0B0FFA383630,0
520,26254A7F-CBCC-4940-8534-6397FD61BBAF,1
521,262A317E-DD8A-4061-8BA7-E33A20EC0D10,1
522,263624FF-512B-4DF2-9561-E990BA23AD0D,1
524,264E067E-7F9C-437E-AF9E-7554EE2580CB,1
526,2672389F-DDC5-4031-B846-E51AD106FE33,1
527,26744D5B-2B4A-43D6-9CD8-257D2BF53EFE,0
528,26A57EB1-6DF9-42A4-86E5-5F0FA39A8CD2,0
533,26EFF12A-19E3-474F-B61B-A5BAAC9B45B6,0
534,26F253AF-A78C-45D1-A166-1CAC5844320E,0
535,26FCE775-2EA1-47A9-8959-9AE34FF8DAD8,1
536,2709D185-C4DD-4FAF-A0E7-B31D99B5E2C4,1
538,2713652A-2E7B-4994-AC0F-24246DDFCB5E,0
539,272E4921-1BED-4834-BBA7-E49C70E0D950,0
540,2769D064-79E4-46FF-B974-FAFD40DEA597,1
541,27745166-40E7-4159-8383-AC3BBF78D3F2,1
542,2778EC75-6722-4BD4-8A18-49529819CAD1,0
543,27838E5F-E0AC-4301-85DB-EB3601C26B76,1
544,278A51F2-DFBF-451C-859D-10ADC36BB536,0
545,278AF9E4-911E-4C17-A032-A6F53A5C0306,1
546,278C082E-CEB5-4B49-83F3-881195E5C903,0
548,27E081B5-E786-49D6-802F-2F4EDB62E4A5,0
549,27F4EA5D-7B62-4193-A250-B28B5D947ECD,0
551,283A2264-C958-4FEC-9BB3-CA48B73895D8,1
552,28795F67-92D2-44CC-AF1C-160A51453EEB,1
553,28992365-B913-48E0-A4EC-B4C37FB0AF1C,1
554,28ACBB6E-BA59-43BE-902A-64B9D11FF5EB,0
556,28B879E7-E3AE-455F-9FD6-DB44A6047F4C,1
557,28C6B053-D2E8-4875-8199-C450A2A692D0,0
558,28D55B04-4EA1-47DE-8E58-0C2437F84E4F,0
559,28DE3851-5C34-4DC8-8A25-249E6A9FDC67,1
561,28FFA92E-E24F-4CBB-BEB1-1C3EDB21187C,0
562,2906C7E1-DE9C-40AB-982A-09DD04FDA03F,1
563,290CE8B9-1421-4836-BE61-0F1806C52B22,1
564,29242212-B3DB-4A4C-8FD2-91815E41E4F0,1
565,29263DCF-A965-43A3-9D49-2277A46D9F79,0
567,293229A6-63B4-47A4-AD95-D4D18F2C1AB7,1
568,2938325B-D065-4C13-9431-62E2B122D24D,0
569,2952E954-A154-4A94-B818-62CEABC9137B,0
570,295C8358-9190-49D4-A587-3BF95FD088C6,1
571,29672C4F-A19B-41B0-9012-407BD3BA79FF,0
572,299949C6-5770-4338-BE27-97A5088997C5,1
573,29A9E8AD-6FD3-4B55-A12C-657C44648069,1
574,29AB8A30-D525-4A51-8FF4-A142F92C2081,0
575,29C1305D-2790-44F5-9CD6-BC543A2A36F2,0
577,29DB6555-655E-429F-86DE-AC104EB596F8,0
578,29E20265-D11A-400A-8486-BE471A8F3603,1
579,29EF9BA0-0911-4C20-8A3D-B558F3FA4149,0
580,2A0205B6-56C2-4BF4-B7F6-B1236A83F274,1
581,2A0BC4A6-A5E6-4783-B830-A5698827ECB1,1
582,2A245C9D-858E-4649-A3A4-AF16E0D5EDC9,1
583,2A6DD434-656F-47B4-A592-87D7B9CBE74E,0
584,2A6E96DC-F5D9-414D-AACF-C7E559004C4A,1
585,2A8483D2-1869-4E9A-993E-7AFD36324341,1
586,2AAB8F75-1F11-41A3-8D68-C52255E2BD6B,1
588,2AB7FA18-32C1-4CF6-BB34-2C1D07FF40CA,0
589,2AB807B8-EC4C-4826-B2B4-B0B2743595C7,1
590,2ABF8308-52B3-4951-9006-E933323B7C0A,1
591,2ADE4D28-3318-4C0E-8348-349F60000531,0
592,2AF95A9C-76AC-428B-9D2D-79B4A8374517,1
594,2B22B450-1F69-4257-820D-DC12595955D8,1
595,2B4770AF-C543-4C1E-AAD9-090B980AE941,1
597,2B67B030-A731-46D5-946D-681DDCD4A6BC,0
600,2B9BE385-E65E-4986-AA1F-485F6B4618CD,1
602,2BC6FAFB-3B77-4E72-956B-3CBCE10783C1,1
604,2C0D438D-3F4D-45FE-9268-9E87BA5789B2,0
605,2C1308A8-0170-4FC2-9F42-F78466CF3D33,1
606,2C135D9D-B323-4190-83A8-FF9D999883FF,1
607,2C5E0B88-3E1F-4C9C-B261-427A5279C888,1
608,2C67C281-AD4A-43F9-BF66-0507DE9F8782,0
609,2C9DE199-8C19-4D0A-8ED0-971C5CE2C1D1,0
610,2CA628AE-BB39-4771-BEF1-3E0C47BA00C1,0
612,2CB756FF-62E3-4558-8A36-19CF7759A382,0
613,2CB857FC-A90E-4867-A6AE-0AF91F74E2B0,1
615,2CD59F50-D904-4477-8FC5-A9C31290789F,1
