,X,X/Y,Y,Z,Z/Y
46,497,1.3468834688346885,369,95,0.25745257452574527
47,454,1.227027027027027,370,40,0.10810810810810811
48,509,1.4217877094972067,358,47,0.13128491620111732
49,490,1.436950146627566,341,69,0.20234604105571846
50,511,1.3238341968911918,386,43,0.11139896373056994
51,506,1.2163461538461537,416,107,0.25721153846153844
52,512,1.2219570405727924,419,105,0.25059665871121717
53,469,1.4748427672955975,318,120,0.37735849056603776
54,509,1.2506142506142506,407,96,0.23587223587223588
55,512,1.3689839572192513,374,33,0.08823529411764706
56,491,1.2989417989417988,378,39,0.10317460317460317
57,491,1.3234501347708896,371,31,0.08355795148247978
58,508,1.4111111111111112,360,44,0.12222222222222222
59,473,1.3870967741935485,341,59,0.17302052785923755
60,512,1.1106290672451193,461,41,0.08893709327548807
61,512,1.1797235023041475,434,48,0.11059907834101383
62,512,1.4222222222222223,360,43,0.11944444444444445
63,507,1.4201680672268908,357,35,0.09803921568627451
64,512,1.2704714640198511,403,23,0.05707196029776675
65,486,1.3206521739130435,368,37,0.10054347826086957
66,512,1.1636363636363636,440,43,0.09772727272727273
67,512,1.17162471395881,437,41,0.09382151029748284
68,512,1.2018779342723005,426,50,0.11737089201877934
69,462,1.1815856777493605,391,109,0.27877237851662406
70,478,1.5031446540880504,318,38,0.11949685534591195
71,450,1.3636363636363635,330,100,0.30303030303030304
72,512,1.158371040723982,442,553,1.251131221719457
73,512,1.3061224489795917,392,31,0.07908163265306123
74,512,1.0711297071129706,478,112,0.23430962343096234
75,501,1.2619647355163728,397,26,0.0654911838790932
76,477,1.343661971830986,355,33,0.09295774647887324
77,512,1.3094629156010231,391,105,0.26854219948849106
78,506,1.3977900552486189,362,29,0.08011049723756906
79,427,1.252199413489736,341,28,0.08211143695014662
80,511,1.3170103092783505,388,31,0.07989690721649484
81,505,1.2752525252525253,396,21,0.05303030303030303
82,496,1.2216748768472907,406,26,0.06403940886699508
83,512,1.2278177458033572,417,125,0.2997601918465228
84,483,1.1285046728971964,428,95,0.2219626168224299
85,490,1.2928759894459103,379,95,0.25065963060686014
86,492,1.3085106382978724,376,24,0.06382978723404255
87,498,1.245,400,45,0.1125
88,476,1.2970027247956404,367,24,0.0653950953678474
89,494,1.3837535014005602,357,84,0.23529411764705882
90,512,1.4104683195592287,363,38,0.1046831955922865
91,505,1.3685636856368564,369,43,0.11653116531165311
92,405,1.3682432432432432,296,41,0.13851351351351351
93,504,1.3193717277486912,382,49,0.12827225130890052
94,503,1.1030701754385965,456,123,0.26973684210526316
95,484,1.4069767441860466,344,46,0.13372093023255813
96,489,1.3397260273972602,365,41,0.11232876712328767
97,509,1.3359580052493438,381,27,0.07086614173228346
98,502,1.297157622739018,387,24,0.06201550387596899
99,508,1.279596977329975,397,43,0.10831234256926953
100,508,1.3126614987080103,387,35,0.09043927648578812
101,512,1.2132701421800949,422,42,0.0995260663507109
102,512,1.1906976744186046,430,71,0.16511627906976745
103,375,1.3297872340425532,282,93,0.32978723404255317
104,496,1.4502923976608186,342,100,0.29239766081871343
105,502,1.162037037037037,432,44,0.10185185185185185
106,512,1.4422535211267606,355,41,0.11549295774647887
107,452,1.3101449275362318,345,43,0.1246376811594203
108,512,1.1851851851851851,432,48,0.1111111111111111
109,496,1.262086513994911,393,36,0.0916030534351145
110,431,1.359621451104101,317,41,0.12933753943217666
111,507,1.4162011173184357,358,37,0.10335195530726257
112,512,1.2673267326732673,404,100,0.24752475247524752
113,512,1.2248803827751196,418,44,0.10526315789473684
114,481,1.2396907216494846,388,36,0.09278350515463918
115,495,1.3095238095238095,378,43,0.11375661375661375
116,468,1.3371428571428572,350,50,0.14285714285714285
117,483,1.1311475409836065,427,38,0.08899297423887588
118,512,1.3580901856763925,377,40,0.10610079575596817
119,512,1.3061224489795917,392,130,0.33163265306122447
120,512,1.2641975308641975,405,53,0.1308641975308642
121,512,1.28,400,29,0.0725
122,469,1.3794117647058823,340,37,0.10882352941176471
123,480,1.2532637075718016,383,97,0.25326370757180156
124,512,1.3580901856763925,377,24,0.0636604774535809
125,501,1.2587939698492463,398,39,0.09798994974874371
126,471,1.2695417789757413,371,35,0.09433962264150944
127,503,1.169767441860465,430,42,0.09767441860465116
128,484,1.378917378917379,351,41,0.1168091168091168
129,485,1.3434903047091413,361,41,0.11357340720221606
130,510,1.3527851458885942,377,39,0.10344827586206896
131,473,1.2253886010362693,386,40,0.10362694300518134
132,512,1.3950953678474114,367,37,0.1008174386920981
133,453,1.3768996960486322,329,40,0.12158054711246201
134,500,1.243781094527363,402,100,0.24875621890547264
135,505,1.3049095607235142,387,45,0.11627906976744186
136,500,1.2224938875305624,409,42,0.10268948655256724
137,510,1.3709677419354838,372,42,0.11290322580645161
138,475,1.243455497382199,382,31,0.08115183246073299
139,507,1.4005524861878453,362,29,0.08011049723756906
140,476,1.3638968481375358,349,42,0.12034383954154727
141,493,1.3694444444444445,360,40,0.1111111111111111
142,377,1.3659420289855073,276,93,0.33695652173913043
143,509,1.3186528497409327,386,40,0.10362694300518134
144,506,1.2311435523114356,411,39,0.0948905109489051
145,512,1.2768079800498753,401,41,0.10224438902743142
146,496,1.2307692307692308,403,40,0.09925558312655088
147,475,1.3194444444444444,360,105,0.2916666666666667
148,512,1.2673267326732673,404,215,0.5321782178217822
149,512,1.130242825607064,453,36,0.07947019867549669
150,512,1.3264248704663213,386,27,0.06994818652849741
151,512,1.2248803827751196,418,116,0.27751196172248804
152,495,1.2595419847328244,393,44,0.11195928753180662
153,498,1.4067796610169492,354,92,0.2598870056497175
154,446,1.415873015873016,315,38,0.12063492063492064
155,511,1.2524509803921569,408,49,0.12009803921568628
156,512,1.299492385786802,394,42,0.1065989847715736
157,512,1.299492385786802,394,40,0.10152284263959391
158,504,1.4482758620689655,348,43,0.1235632183908046
159,492,1.251908396946565,393,25,0.06361323155216285
160,512,1.2397094430992737,413,43,0.10411622276029056
161,512,1.245742092457421,411,47,0.11435523114355231
162,484,1.2315521628498727,393,26,0.06615776081424936
163,477,1.3361344537815125,357,33,0.09243697478991597
164,508,1.372972972972973,370,90,0.24324324324324326
165,508,1.3194805194805195,385,29,0.07532467532467532
166,512,1.5900621118012421,322,39,0.12111801242236025
167,512,1.0666666666666667,480,123,0.25625
168,511,1.2679900744416874,403,24,0.05955334987593052
169,512,1.204705882352941,425,48,0.11294117647058824
170,512,1.158371040723982,442,44,0.09954751131221719
171,508,1.4941176470588236,340,42,0.12352941176470589
172,505,1.35752688172043,372,46,0.12365591397849462
173,499,1.32010582010582,378,42,0.1111111111111111
174,490,1.1778846153846154,416,39,0.09375
175,443,1.4717607973421927,301,37,0.12292358803986711
176,504,1.2322738386308068,409,22,0.05378973105134474
177,496,1.2369077306733167,401,443,1.1047381546134662
178,457,1.3975535168195719,327,43,0.13149847094801223
179,512,1.1428571428571428,448,97,0.21651785714285715
180,468,1.3146067415730338,356,34,0.09550561797752809
181,476,1.1581508515815084,411,40,0.09732360097323602
182,512,1.2161520190023754,421,25,0.05938242280285035
183,494,1.368421052631579,361,100,0.2770083102493075
184,502,1.1728971962616823,428,42,0.09813084112149532
185,469,1.34,350,39,0.11142857142857143
186,512,1.1824480369515011,433,41,0.09468822170900693
187,493,1.3581267217630855,363,39,0.10743801652892562
188,475,1.1670761670761671,407,42,0.10319410319410319
189,501,1.4152542372881356,354,30,0.0847457627118644
190,502,1.3210526315789475,380,100,0.2631578947368421
191,510,1.275,400,43,0.1075
192,512,1.2190476190476192,420,39,0.09285714285714286
193,512,1.1879350348027842,431,48,0.11136890951276102
194,462,1.2520325203252032,369,42,0.11382113821138211
195,507,1.1628440366972477,436,36,0.08256880733944955
196,489,1.2133995037220844,403,48,0.11910669975186104
197,502,1.324538258575198,379,40,0.10554089709762533
198,495,1.1813842482100239,419,108,0.2577565632458234
199,491,1.268733850129199,387,50,0.12919896640826872
200,488,1.4523809523809523,336,95,0.28273809523809523
201,512,1.2641975308641975,405,24,0.05925925925925926
202,461,1.320916905444126,349,36,0.10315186246418338
203,512,1.2427184466019416,412,43,0.10436893203883495
204,502,1.3210526315789475,380,28,0.07368421052631578
205,505,1.3760217983651226,367,39,0.10626702997275204
206,500,1.4005602240896358,357,499,1.3977591036414565
207,474,1.5095541401273886,314,48,0.15286624203821655
208,501,1.2748091603053435,393,47,0.11959287531806616
209,457,1.2909604519774012,354,37,0.10451977401129943
210,512,1.3653333333333333,375,53,0.14133333333333334
211,462,1.3628318584070795,339,29,0.0855457227138643
212,503,1.220873786407767,412,35,0.08495145631067962
213,502,1.2364532019704433,406,56,0.13793103448275862
214,512,1.1962616822429906,428,44,0.102803738317757
215,512,1.2219570405727924,419,26,0.06205250596658711
216,493,1.3111702127659575,376,42,0.11170212765957446
217,512,1.248780487804878,410,41,0.1
218,505,1.5119760479041917,334,27,0.08083832335329341
219,509,1.413888888888889,360,112,0.3111111111111111
220,512,1.3195876288659794,388,42,0.10824742268041238
221,512,1.2518337408312958,409,52,0.1271393643031785
222,512,1.3298701298701299,385,42,0.10909090909090909
223,496,1.2431077694235588,399,41,0.10275689223057644
224,453,1.2309782608695652,368,39,0.10597826086956522
225,512,1.4628571428571429,350,102,0.2914285714285714
226,496,1.4293948126801153,347,40,0.11527377521613832
227,482,1.4218289085545723,339,40,0.11799410029498525
228,506,1.2463054187192117,406,45,0.11083743842364532
229,452,1.1619537275064267,389,108,0.2776349614395887
230,499,1.3378016085790885,373,40,0.10723860589812333
231,473,1.4735202492211839,321,27,0.08411214953271028
232,472,1.2291666666666667,384,59,0.15364583333333334
233,500,1.3368983957219251,374,38,0.10160427807486631
234,500,1.4124293785310735,354,45,0.1271186440677966
235,478,1.377521613832853,347,43,0.1239193083573487
236,471,1.1658415841584158,404,40,0.09900990099009901
237,491,1.435672514619883,342,44,0.1286549707602339
238,472,1.2586666666666666,375,51,0.136
239,501,1.2462686567164178,402,29,0.07213930348258707
240,512,1.299492385786802,394,43,0.10913705583756345
241,508,1.309278350515464,388,29,0.07474226804123711
242,450,1.2605042016806722,357,43,0.12044817927170869
243,500,1.3440860215053763,372,38,0.10215053763440861
244,497,1.501510574018127,331,51,0.1540785498489426
245,512,1.2768079800498753,401,37,0.09226932668329177
246,499,1.323607427055703,377,42,0.11140583554376658
247,512,1.2337349397590363,415,35,0.08433734939759036
248,512,1.3989071038251366,366,37,0.10109289617486339
249,447,1.4056603773584906,318,41,0.1289308176100629
250,512,1.2673267326732673,404,35,0.08663366336633663
251,469,1.2779291553133516,367,22,0.05994550408719346
252,466,1.3314285714285714,350,45,0.12857142857142856
253,512,1.4797687861271676,346,37,0.1069364161849711
254,512,1.3837837837837839,370,109,0.2945945945945946
255,512,1.2132701421800949,422,39,0.0924170616113744
256,462,1.305084745762712,354,40,0.11299435028248588
257,446,1.4113924050632911,316,95,0.30063291139240506
258,512,1.4883720930232558,344,45,0.1308139534883721
259,459,1.3421052631578947,342,102,0.2982456140350877
260,505,1.3835616438356164,365,137,0.37534246575342467
261,512,1.2864321608040201,398,51,0.12814070351758794
262,512,1.2549019607843137,408,40,0.09803921568627451
263,512,1.2704714640198511,403,36,0.08933002481389578
264,489,1.4510385756676558,337,532,1.5786350148367954
265,510,1.3076923076923077,390,38,0.09743589743589744
266,512,1.3094629156010231,391,43,0.10997442455242967
267,512,1.2610837438423645,406,52,0.12807881773399016
268,485,1.350974930362117,359,36,0.10027855153203342
269,510,1.2439024390243902,410,43,0.1048780487804878
270,512,1.2610837438423645,406,25,0.06157635467980296
271,493,1.1995133819951338,411,40,0.09732360097323602
272,498,1.2802056555269923,389,40,0.10282776349614396
273,476,1.2693333333333334,375,25,0.06666666666666667
274,481,1.3,370,39,0.10540540540540541
275,506,1.2941176470588236,391,37,0.09462915601023018
276,450,1.4018691588785046,321,42,0.1308411214953271
277,512,1.1962616822429906,428,48,0.11214953271028037
278,479,1.2345360824742269,388,36,0.09278350515463918
279,505,1.364864864864865,370,55,0.14864864864864866
280,496,1.1837708830548925,419,39,0.09307875894988067
281,512,1.0711297071129706,478,45,0.09414225941422594
282,488,1.4269005847953216,342,51,0.14912280701754385
283,506,1.3529411764705883,374,36,0.0962566844919786
284,508,1.548780487804878,328,27,0.08231707317073171
285,512,1.248780487804878,410,47,0.11463414634146342
286,507,1.2158273381294964,417,43,0.10311750599520383
287,466,1.2135416666666667,384,40,0.10416666666666667
288,502,1.3753424657534246,365,39,0.10684931506849316
289,512,1.4382022471910112,356,44,0.12359550561797752
290,512,1.2367149758454106,414,35,0.08454106280193237
291,482,1.268421052631579,380,50,0.13157894736842105
292,480,1.4035087719298245,342,42,0.12280701754385964
293,512,1.245742092457421,411,48,0.11678832116788321
294,459,1.4525316455696202,316,532,1.6835443037974684
295,473,1.3670520231213872,346,45,0.13005780346820808
296,512,1.2397094430992737,413,39,0.09443099273607748
297,454,1.3121387283236994,346,169,0.4884393063583815
298,509,1.2821158690176322,397,43,0.10831234256926953
299,506,1.1933962264150944,424,33,0.07783018867924528
300,498,1.3315508021390374,374,25,0.06684491978609626
301,473,1.295890410958904,365,25,0.0684931506849315
302,458,1.3011363636363635,352,35,0.09943181818181818
303,491,1.3128342245989304,374,39,0.10427807486631016
304,512,1.4755043227665705,347,44,0.12680115273775217
305,464,1.380952380952381,336,42,0.125
306,465,1.3478260869565217,345,37,0.1072463768115942
307,477,1.2015113350125946,397,37,0.09319899244332494
308,512,1.1636363636363636,440,42,0.09545454545454546
309,497,1.3505434782608696,368,25,0.06793478260869565
310,503,1.4794117647058824,340,59,0.17352941176470588
311,482,1.3971014492753624,345,40,0.11594202898550725
312,509,1.2725,400,115,0.2875
313,485,1.4349112426035502,338,37,0.10946745562130178
314,512,1.1636363636363636,440,53,0.12045454545454545
315,498,1.21760391198044,409,40,0.097799511002445
316,512,1.4504249291784703,353,41,0.11614730878186968
317,509,1.2033096926713949,423,48,0.11347517730496454
318,468,1.2857142857142858,364,41,0.11263736263736264
319,484,1.308108108108108,370,40,0.10810810810810811
320,512,1.4670487106017192,349,46,0.1318051575931232
321,509,1.1782407407407407,432,49,0.11342592592592593
322,488,1.3224932249322494,369,28,0.07588075880758807
323,510,1.3858695652173914,368,90,0.24456521739130435
324,475,1.3649425287356323,348,25,0.07183908045977011
325,480,1.2307692307692308,390,26,0.06666666666666667
326,501,1.3878116343490305,361,487,1.3490304709141274
327,472,1.2164948453608246,388,40,0.10309278350515463
328,505,1.5119760479041917,334,48,0.1437125748502994
329,510,1.4488636363636365,352,42,0.11931818181818182
330,506,1.3863013698630138,365,109,0.29863013698630136
331,512,1.2832080200501252,399,40,0.10025062656641603
332,497,1.2646310432569974,393,42,0.10687022900763359
333,508,1.2481572481572483,407,112,0.2751842751842752
334,512,1.2704714640198511,403,42,0.10421836228287841
335,512,1.3617021276595744,376,49,0.13031914893617022
336,507,1.4322033898305084,354,42,0.11864406779661017
337,492,1.251908396946565,393,27,0.06870229007633588
338,499,1.196642685851319,417,46,0.11031175059952038
339,491,1.183132530120482,415,97,0.23373493975903614
340,512,1.2397094430992737,413,39,0.09443099273607748
341,498,1.3209549071618036,377,46,0.1220159151193634
342,472,1.4523076923076923,325,48,0.1476923076923077
343,501,1.3577235772357723,369,75,0.2032520325203252
344,512,1.1689497716894977,438,39,0.08904109589041095
345,494,1.4879518072289157,332,40,0.12048192771084337
346,502,1.3944444444444444,360,38,0.10555555555555556
347,509,1.2951653944020356,393,36,0.0916030534351145
348,512,1.3509234828496042,379,45,0.11873350923482849
349,512,1.3689839572192513,374,55,0.14705882352941177
350,509,1.1809744779582367,431,49,0.1136890951276102
351,512,1.1154684095860568,459,49,0.10675381263616558
352,465,1.404833836858006,331,100,0.3021148036253776
353,512,1.3580901856763925,377,24,0.0636604774535809
354,474,1.1532846715328466,411,43,0.10462287104622871
355,466,1.3089887640449438,356,31,0.08707865168539326
356,512,1.292929292929293,396,87,0.2196969696969697
357,512,1.3950953678474114,367,43,0.11716621253405994
358,497,1.4119318181818181,352,43,0.12215909090909091
359,512,1.3580901856763925,377,40,0.10610079575596817
360,484,1.3519553072625698,358,42,0.11731843575418995
361,512,1.3509234828496042,379,44,0.11609498680738786
362,483,1.3454038997214484,359,99,0.2757660167130919
363,512,1.2704714640198511,403,24,0.05955334987593052
364,501,1.3955431754874652,359,37,0.10306406685236769
365,506,1.331578947368421,380,35,0.09210526315789473
366,512,1.257985257985258,407,44,0.10810810810810811
367,509,1.3152454780361758,387,100,0.25839793281653745
368,497,1.2614213197969544,394,41,0.10406091370558376
369,512,1.2896725440806045,397,44,0.11083123425692695
370,494,1.3798882681564246,358,47,0.13128491620111732
371,512,1.2610837438423645,406,38,0.09359605911330049
372,422,1.2672672672672673,333,28,0.08408408408408409
373,512,1.3438320209973753,381,42,0.11023622047244094
374,494,1.3994334277620397,353,36,0.10198300283286119
375,493,1.3288409703504043,371,39,0.10512129380053908
376,466,1.3089887640449438,356,31,0.08707865168539326
377,469,1.4169184290030212,331,42,0.1268882175226586
378,491,1.3792134831460674,356,45,0.12640449438202248
379,512,1.3094629156010231,391,48,0.12276214833759591
380,501,1.3289124668435013,377,25,0.06631299734748011
381,493,1.365650969529086,361,29,0.08033240997229917
382,509,1.3255208333333333,384,37,0.09635416666666667
383,512,1.1179039301310043,458,43,0.09388646288209607
384,510,1.2944162436548223,394,45,0.11421319796954314
385,512,1.2673267326732673,404,49,0.12128712871287128
386,512,1.245742092457421,411,39,0.0948905109489051
387,466,1.216710182767624,383,49,0.1279373368146214
388,490,1.3573407202216066,361,29,0.08033240997229917
389,501,1.278061224489796,392,117,0.29846938775510207
390,458,1.43125,320,51,0.159375
391,461,1.2005208333333333,384,24,0.0625
392,512,1.1879350348027842,431,42,0.09744779582366589
393,509,1.1809744779582367,431,48,0.11136890951276102
394,512,1.2278177458033572,417,27,0.06474820143884892
395,512,1.4301675977653632,358,38,0.10614525139664804
396,500,1.2531328320802004,399,29,0.07268170426065163
397,475,1.2402088772845954,383,40,0.10443864229765012
398,486,1.296,375,47,0.12533333333333332
399,503,1.453757225433526,346,38,0.10982658959537572
400,501,1.4073033707865168,356,44,0.12359550561797752
401,463,1.3577712609970674,341,100,0.2932551319648094
402,479,1.5352564102564104,312,115,0.3685897435897436
403,481,1.3214285714285714,364,28,0.07692307692307693
404,507,1.248768472906404,406,45,0.11083743842364532
405,505,1.4852941176470589,340,41,0.12058823529411765
406,475,1.280323450134771,371,25,0.0673854447439353
407,482,1.409356725146199,342,29,0.0847953216374269
408,453,1.4245283018867925,318,38,0.11949685534591195
409,484,1.2906666666666666,375,47,0.12533333333333332
410,512,1.2397094430992737,413,115,0.2784503631961259
411,512,1.2161520190023754,421,42,0.0997624703087886
412,498,1.2868217054263567,387,42,0.10852713178294573
413,476,1.4875,320,29,0.090625
414,512,1.28,400,41,0.1025
415,484,1.3595505617977528,356,43,0.12078651685393259
416,488,1.3083109919571045,373,30,0.08042895442359249
417,499,1.327127659574468,376,46,0.12234042553191489
418,495,1.2924281984334203,383,25,0.06527415143603134
419,512,1.4422535211267606,355,44,0.12394366197183099
420,512,1.322997416020672,387,44,0.11369509043927649
421,495,1.2313432835820894,402,105,0.26119402985074625
422,512,1.3438320209973753,381,55,0.14435695538057744
423,512,1.3094629156010231,391,52,0.1329923273657289
424,512,1.2427184466019416,412,24,0.05825242718446602
425,427,1.3427672955974843,318,465,1.4622641509433962
426,506,1.281012658227848,395,107,0.2708860759493671
427,492,1.2178217821782178,404,28,0.06930693069306931
428,499,1.530674846625767,326,172,0.5276073619631901
429,512,1.1557562076749435,443,42,0.09480812641083522
430,429,1.261764705882353,340,110,0.3235294117647059
431,505,1.35752688172043,372,45,0.12096774193548387
432,484,1.4028985507246376,345,38,0.11014492753623188
433,474,1.4023668639053255,338,44,0.1301775147928994
434,512,1.4222222222222223,360,38,0.10555555555555556
435,507,1.2305825242718447,412,97,0.2354368932038835
436,511,1.1666666666666667,438,49,0.11187214611872145
437,512,1.2610837438423645,406,42,0.10344827586206896
438,512,1.3264248704663213,386,40,0.10362694300518134
439,468,1.296398891966759,361,102,0.28254847645429365
440,512,1.3161953727506426,389,28,0.07197943444730077
441,487,1.274869109947644,382,43,0.112565445026178
442,501,1.2279411764705883,408,120,0.29411764705882354
443,512,1.051334702258727,487,28,0.057494866529774126
444,512,1.2704714640198511,403,43,0.10669975186104218
445,499,1.3450134770889488,371,40,0.1078167115902965
446,510,1.25,408,49,0.12009803921568628
447,501,1.268354430379747,395,107,0.2708860759493671
448,512,1.3875338753387534,369,86,0.23306233062330622
449,504,1.3695652173913044,368,43,0.11684782608695653
450,465,1.4263803680981595,326,42,0.12883435582822086
451,458,1.2052631578947368,380,22,0.05789473684210526
452,444,1.4368932038834952,309,42,0.13592233009708737
453,506,1.3863013698630138,365,97,0.26575342465753427
454,512,1.2307692307692308,416,88,0.21153846153846154
455,512,1.2132701421800949,422,42,0.0995260663507109
456,454,1.450479233226837,313,43,0.13738019169329074
457,445,1.3244047619047619,336,134,0.39880952380952384
458,470,1.3623188405797102,345,95,0.2753623188405797
459,465,1.2704918032786885,366,23,0.06284153005464481
460,512,1.2610837438423645,406,48,0.11822660098522167
461,470,1.4506172839506173,324,41,0.12654320987654322
462,496,1.3663911845730028,363,54,0.1487603305785124
463,512,1.1428571428571428,448,102,0.22767857142857142
464,470,1.2737127371273713,369,40,0.10840108401084012
465,512,1.2704714640198511,403,41,0.10173697270471464
466,439,1.458471760797342,301,37,0.12292358803986711
467,495,1.4224137931034482,348,40,0.11494252873563218
468,477,1.358974358974359,351,47,0.1339031339031339
469,512,1.248780487804878,410,40,0.0975609756097561
470,500,1.4285714285714286,350,23,0.06571428571428571
471,512,1.3544973544973544,378,42,0.1111111111111111
472,460,1.393939393939394,330,532,1.612121212121212
473,467,1.4066265060240963,332,42,0.12650602409638553
474,510,1.598746081504702,319,41,0.12852664576802508
475,487,1.3056300268096515,373,46,0.12332439678284182
476,511,1.2463414634146341,410,50,0.12195121951219512
477,512,1.3264248704663213,386,24,0.06217616580310881
478,503,1.3521505376344085,372,44,0.11827956989247312
479,465,1.2140992167101827,383,40,0.10443864229765012
480,512,1.2864321608040201,398,46,0.11557788944723618
481,495,1.2757731958762886,388,46,0.11855670103092783
482,484,1.375,352,41,0.11647727272727272
483,505,1.35752688172043,372,43,0.11559139784946236
484,512,1.5900621118012421,322,37,0.11490683229813664
485,492,1.3190348525469169,373,24,0.064343163538874
486,503,1.2930591259640103,389,37,0.09511568123393316
487,512,1.2704714640198511,403,112,0.27791563275434245
488,498,1.2481203007518797,399,22,0.05513784461152882
489,502,1.151376146788991,436,41,0.09403669724770643
490,512,1.2075471698113207,424,376,0.8867924528301887
491,504,1.3584905660377358,371,38,0.10242587601078167
492,512,1.1352549889135255,451,42,0.09312638580931264
493,488,1.3669467787114846,357,42,0.11764705882352941
494,484,1.3519553072625698,358,24,0.0670391061452514
495,512,1.0893617021276596,470,47,0.1
496,446,1.074698795180723,415,113,0.27228915662650605
497,512,1.2704714640198511,403,24,0.05955334987593052
498,485,1.4477611940298507,335,44,0.13134328358208955
499,475,1.3688760806916427,347,36,0.1037463976945245
500,474,1.2741935483870968,372,50,0.13440860215053763
501,512,1.2610837438423645,406,40,0.09852216748768473
502,510,1.3246753246753247,385,41,0.10649350649350649
503,512,1.3950953678474114,367,35,0.09536784741144415
504,512,1.3875338753387534,369,33,0.08943089430894309
505,470,1.2020460358056266,391,24,0.061381074168797956
506,512,1.2427184466019416,412,47,0.11407766990291263
507,488,1.3406593406593406,364,92,0.25274725274725274
508,512,1.4586894586894588,351,110,0.31339031339031337
509,473,1.3710144927536232,345,43,0.1246376811594203
510,499,1.1741176470588235,425,95,0.2235294117647059
511,510,1.4697406340057637,347,47,0.13544668587896252
512,512,1.2190476190476192,420,40,0.09523809523809523
513,492,1.3333333333333333,369,37,0.1002710027100271
514,512,1.4182825484764543,361,49,0.13573407202216067
515,488,1.3518005540166205,361,46,0.12742382271468145
516,495,1.2192118226600985,406,39,0.0960591133004926
517,512,1.3027989821882953,393,43,0.10941475826972011
518,503,1.3668478260869565,368,40,0.10869565217391304
519,510,1.328125,384,37,0.09635416666666667
520,495,1.2958115183246073,382,47,0.12303664921465969
521,512,1.3837837837837839,370,37,0.1
522,474,1.1504854368932038,412,107,0.25970873786407767
523,512,1.3689839572192513,374,55,0.14705882352941177
524,491,1.3715083798882681,358,45,0.12569832402234637
525,509,1.1976470588235295,425,100,0.23529411764705882
526,505,1.3289473684210527,380,107,0.28157894736842104
527,504,1.3808219178082193,365,39,0.10684931506849316
528,512,1.3875338753387534,369,169,0.45799457994579945
529,512,1.4027397260273973,365,38,0.10410958904109589
530,508,1.415041782729805,359,39,0.10863509749303621
531,488,1.3555555555555556,360,42,0.11666666666666667
532,484,1.4447761194029851,335,46,0.1373134328358209
533,512,1.3473684210526315,380,37,0.09736842105263158
534,512,1.2962025316455696,395,46,0.11645569620253164
535,507,1.1548974943052392,439,36,0.08200455580865604
536,497,1.4,355,37,0.10422535211267606
537,512,1.3950953678474114,367,95,0.25885558583106266
538,512,1.2736318407960199,402,26,0.06467661691542288
539,463,1.2025974025974027,385,48,0.12467532467532468
540,458,1.343108504398827,341,39,0.11436950146627566
541,512,1.1428571428571428,448,36,0.08035714285714286
542,497,1.3468834688346885,369,30,0.08130081300813008
543,512,1.391304347826087,368,95,0.25815217391304346
544,512,1.4104683195592287,363,43,0.1184573002754821
